,count,cnn_fails,ga_fails,cnn_accuracy,ga_accuracy
88,207,8949,6735,0.9308289855072464,0.9479420289855073
89,191,8126,6167,0.9319287958115183,0.9483392670157068
90,232,10053,7724,0.9306689655172414,0.9467310344827586
91,199,8745,6574,0.9296884422110553,0.9471437185929649
92,232,9912,7508,0.9316413793103449,0.9482206896551724
93,239,10217,7564,0.9316016736401673,0.9493623430962344
94,224,10533,8015,0.9247642857142857,0.94275
95,249,11781,8987,0.9242987951807229,0.9422522088353413
96,233,11115,8433,0.9236738197424893,0.9420909871244635
97,224,11374,8560,0.9187571428571428,0.9388571428571428
98,241,12037,9125,0.9200863070539419,0.9394190871369295
99,207,10024,7496,0.922519806763285,0.9420599033816425
100,261,13716,10441,0.9159172413793104,0.9359938697318008
101,223,12154,9176,0.9127964125560538,0.9341632286995516
102,217,11271,8552,0.9168958525345622,0.9369437788018433
103,254,14173,10710,0.9107212598425197,0.9325354330708662
104,262,14377,10603,0.9122015267175573,0.9352488549618321
105,278,15743,12120,0.9093928057553957,0.9302446043165468
106,247,13674,10177,0.9114234817813766,0.9340761133603239
107,262,14839,11349,0.9093801526717558,0.9306931297709924
108,253,14698,11189,0.9070482213438735,0.9292395256916997
109,234,13651,10307,0.9066598290598291,0.9295247863247863
110,300,17214,13058,0.908192,0.9303573333333334
111,295,18569,14153,0.899286779661017,0.923237966101695
112,279,16967,12643,0.9026982078853046,0.927495340501792
113,285,17946,13634,0.8992505263157895,0.9234582456140351
114,288,19394,14674,0.8922555555555556,0.9184777777777777
115,298,18878,14247,0.898641610738255,0.9235060402684564
116,287,18525,14191,0.8967247386759581,0.9208864111498258
117,300,19971,14888,0.8934880000000001,0.9205973333333334
118,284,19411,14829,0.8906422535211268,0.9164563380281691
119,329,21908,16552,0.8934565349544072,0.9195039513677812
120,358,25093,19007,0.8878525139664805,0.9150525139664805
121,316,22234,16544,0.8874227848101266,0.916232911392405
122,342,23816,17979,0.8885801169590644,0.9158877192982456
123,312,22698,16890,0.8835999999999999,0.9133846153846154
124,343,24724,18767,0.8846693877551021,0.9124571428571429
125,338,24590,18605,0.8835976331360946,0.9119289940828402
126,331,24507,18598,0.8815371601208459,0.9101003021148036
127,373,27619,20659,0.8815270777479893,0.9113823056300268
128,323,23791,17772,0.8821498452012384,0.9119653250773994
129,323,23629,17854,0.8829523219814241,0.911559133126935
130,389,29363,21986,0.879226735218509,0.9095691516709512
131,364,27008,20253,0.8812835164835164,0.9109758241758241
132,407,30763,23000,0.8790643734643735,0.9095823095823096
133,389,30475,22729,0.8746529562982005,0.9065131105398457
134,394,30483,22891,0.8762111675126903,0.9070416243654822
135,380,28518,21263,0.8799242105263158,0.9104715789473684
136,364,27756,20855,0.8779956043956044,0.9083296703296704
137,427,35653,26754,0.8664056206088993,0.8997508196721311
138,389,30056,22504,0.8763763496143959,0.9074385604113111
139,387,29820,22330,0.8767131782945736,0.9076795865633075
140,362,29528,22102,0.869489502762431,0.9023116022099448
141,399,32502,24479,0.8696661654135338,0.9018385964912281
142,377,28758,21653,0.8779501326259946,0.9081039787798408
143,387,31330,23310,0.8704702842377261,0.9036279069767442
144,360,29005,21322,0.8710888888888889,0.9052355555555556
145,371,31409,23743,0.8645433962264151,0.8976043126684636
146,393,31950,24038,0.8699236641221374,0.902135368956743
147,439,33754,25271,0.8769785876993166,0.9078961275626424
148,374,31673,23662,0.8645005347593583,0.8987721925133689
149,345,28167,21193,0.8693704347826087,0.9017136231884058
150,381,31302,23306,0.868548031496063,0.9021270341207349
151,368,31326,23391,0.8638,0.8983
152,304,25510,18773,0.8657368421052631,0.9011947368421053
153,348,29574,22047,0.8640275862068966,0.8986344827586207
154,357,30160,22518,0.8648291316526611,0.8990789915966386
155,372,31849,23574,0.8630150537634409,0.8986064516129032
156,311,27054,20136,0.8608154340836013,0.8964064308681672
157,317,25808,19076,0.8697388012618297,0.9037173501577287
158,309,25742,19247,0.8667080906148867,0.9003391585760518
159,263,22568,16812,0.8627041825095056,0.8977216730038022
160,296,23287,17239,0.8741243243243243,0.9068162162162162
161,261,24081,17770,0.8523770114942528,0.8910651340996169
162,300,24890,18292,0.8672533333333333,0.9024426666666666
163,288,25579,19252,0.8578944444444444,0.8930444444444444
164,262,22441,16755,0.8629557251908397,0.8976793893129771
165,252,19933,14841,0.8734412698412698,0.9057714285714286
166,246,20162,15094,0.8688650406504065,0.9018276422764228
167,205,17732,13217,0.8616039024390244,0.8968429268292684
168,228,21161,15762,0.8515017543859649,0.8893894736842105
169,218,19111,14193,0.8597357798165137,0.8958311926605504
170,198,16290,12149,0.8683636363636363,0.9018262626262626
171,207,17829,13368,0.8621913043478261,0.8966724637681159
172,184,16596,12300,0.8556869565217391,0.8930434782608696
173,160,14379,10850,0.85621,0.8915
174,143,12568,9310,0.859379020979021,0.8958321678321678
175,158,13912,10255,0.8591189873417722,0.8961518987341772
176,151,13408,9888,0.8579284768211921,0.8952264900662251
177,124,10576,7804,0.8635354838709677,0.8993032258064516
178,137,12547,9270,0.8534656934306569,0.8917372262773723
179,117,10168,7349,0.8609504273504274,0.8995008547008547
180,94,8095,5976,0.8622127659574468,0.8982808510638298
181,91,8155,6045,0.8566153846153846,0.8937142857142857
182,108,9405,7160,0.8606666666666667,0.8939259259259259
183,96,6997,5157,0.8833833333333333,0.91405
184,65,5640,4207,0.8611692307692308,0.8964430769230769
185,78,6327,4726,0.8702153846153846,0.9030564102564103
186,74,5893,4379,0.8725837837837838,0.9053189189189189
187,69,5795,4311,0.8656231884057971,0.9000347826086956
188,61,5269,3925,0.8617967213114754,0.8970491803278688
189,52,4028,3061,0.8760615384615384,0.9058153846153846
190,41,3665,2697,0.8569756097560975,0.8947512195121952
191,35,2958,2224,0.8647771428571429,0.8983314285714286
192,40,2693,1988,0.89228,0.92048
193,45,3859,2849,0.8627911111111111,0.8987022222222222
194,33,2366,1706,0.8852848484848485,0.9172848484848485
195,32,2939,2183,0.85305,0.89085
196,28,2458,1815,0.8595428571428572,0.8962857142857142
197,22,1931,1443,0.8595636363636363,0.8950545454545454
198,22,2035,1516,0.852,0.8897454545454545
199,27,2260,1744,0.866074074074074,0.8966518518518518
200,19,1855,1366,0.8437894736842105,0.8849684210526316
201,16,1276,921,0.8724000000000001,0.9079
202,13,1097,814,0.8649846153846154,0.8998153846153846
203,18,1178,968,0.8952888888888889,0.9139555555555555
204,12,1231,898,0.8358666666666666,0.8802666666666666
205,18,1758,1364,0.8437333333333333,0.8787555555555555
206,9,966,714,0.8282666666666667,0.8730666666666667
207,8,842,651,0.8316,0.8698
208,3,148,119,0.9210666666666667,0.9365333333333333
209,5,291,243,0.90688,0.92224
210,5,257,203,0.91776,0.93504
211,2,131,103,0.8952,0.9176
212,5,590,457,0.8112,0.85376
213,3,461,363,0.7541333333333333,0.8064
216,1,166,107,0.7343999999999999,0.8288
217,2,74,58,0.9408,0.9536
219,4,279,206,0.8884,0.9176
222,1,94,69,0.8496,0.8896
223,1,123,72,0.8032,0.8848
225,1,33,24,0.9472,0.9616
226,1,171,115,0.7263999999999999,0.8160000000000001
227,1,146,109,0.7664,0.8256
228,1,42,40,0.9328,0.9359999999999999
233,1,48,42,0.9232,0.9328
235,1,203,153,0.6752,0.7552
