,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors
11469,61469,3,20,582,8,522,5
11470,61470,1,86,453,6,450,5
11471,61471,3,120,408,72,418,42
11472,61472,5,136,94,107,71,87
11473,61473,3,40,500,10,524,7
11474,61474,2,3,3,0,3,0
11475,61475,4,112,423,79,410,60
11476,61476,5,56,31,40,39,25
11477,61477,4,133,432,102,424,77
11478,61478,2,57,502,8,509,6
11479,61479,5,89,80,59,56,54
11480,61480,2,43,502,2,490,1
11481,61481,3,35,570,0,570,0
11482,61482,1,96,434,3,434,3
11483,61483,3,99,440,59,441,41
11484,61484,3,179,358,134,359,98
11485,61485,3,141,403,87,399,62
11486,61486,1,53,521,0,521,0
11487,61487,4,3,3,0,3,0
11488,61488,1,66,477,1,477,1
11489,61489,4,59,457,38,481,34
11490,61490,1,118,397,8,397,7
11491,61491,2,38,485,5,482,4
11492,61492,5,61,55,33,55,30
11493,61493,4,159,389,143,395,107
11494,61494,3,140,396,102,397,71
11495,61495,4,135,417,102,411,86
11496,61496,2,44,431,11,429,8
11497,61497,3,98,471,55,446,34
11498,61498,2,158,380,60,377,45
11499,61499,4,173,418,129,406,95
11500,61500,4,4,4,0,4,0
11501,61501,3,167,379,116,375,82
11502,61502,3,158,375,111,374,76
11503,61503,4,14,14,0,14,0
11504,61504,4,31,497,14,523,13
11505,61505,2,156,360,82,359,55
11506,61506,4,183,389,150,402,106
11507,61507,3,12,613,5,551,2
11508,61508,2,6,179,0,179,0
11509,61509,1,11,601,0,601,0
11510,61510,3,84,467,43,456,32
11511,61511,2,171,361,70,367,52
11512,61512,4,48,562,24,508,15
11513,61513,2,80,453,10,453,8
11514,61514,1,69,479,0,479,0
11515,61515,3,133,441,84,436,58
11516,61516,1,139,405,18,401,13
11517,61517,2,167,361,78,356,56
11518,61518,4,144,396,111,411,87
11519,61519,3,139,436,90,425,64
11520,61520,2,32,552,0,552,0
11521,61521,1,158,350,16,351,13
11522,61522,4,87,498,52,468,41
11523,61523,2,163,365,76,363,50
11524,61524,3,23,574,5,574,5
11525,61525,4,141,411,112,426,88
11526,61526,4,138,404,118,425,93
11527,61527,4,146,415,112,411,91
11528,61528,5,103,58,87,67,65
11529,61529,3,3,617,0,617,0
11530,61530,1,78,478,13,474,11
11531,61531,5,147,80,133,89,104
11532,61532,5,47,55,28,35,22
11533,61533,2,27,266,4,263,3
11534,61534,1,144,375,14,372,8
11535,61535,2,68,480,5,477,5
11536,61536,3,4,4,0,4,0
11537,61537,2,162,351,70,350,60
11538,61538,4,134,410,117,417,85
11539,61539,5,35,77,19,66,5
11540,61540,3,142,400,101,389,61
11541,61541,4,14,14,0,14,0
11542,61542,1,61,488,3,484,2
11543,61543,4,100,418,69,431,55
11544,61544,2,107,420,42,418,26
11545,61545,4,166,409,134,385,94
11546,61546,3,120,436,64,426,50
11547,61547,5,101,38,81,53,61
11548,61548,4,12,604,6,604,6
11549,61549,4,11,11,2,11,2
11550,61550,2,66,481,14,482,9
11551,61551,3,18,604,4,551,3
11552,61552,4,63,433,55,451,37
11553,61553,1,131,382,13,385,11
11554,61554,1,9,604,0,604,0
11555,61555,2,22,298,4,298,4
11556,61556,2,4,4,0,4,0
11557,61557,5,107,49,80,53,69
11558,61558,1,141,388,15,387,12
11559,61559,2,3,3,0,3,0
11560,61560,3,32,551,5,551,5
11561,61561,3,40,497,12,498,12
11562,61562,1,160,350,21,347,16
11563,61563,4,10,10,0,10,0
11564,61564,1,14,593,0,593,0
11565,61565,1,137,386,6,386,6
11566,61566,1,36,544,0,544,0
11567,61567,1,62,495,0,495,0
11568,61568,5,154,82,119,81,105
11569,61569,3,71,494,21,486,19
11570,61570,5,17,17,0,17,0
11571,61571,4,41,487,24,516,16
11572,61572,2,41,325,8,320,6
11573,61573,1,181,327,28,325,27
11574,61574,1,39,541,0,541,0
11575,61575,3,91,449,34,454,17
11576,61576,1,78,454,7,454,7
11577,61577,3,48,513,22,500,17
11578,61578,1,113,429,13,429,13
11579,61579,4,119,423,98,427,73
11580,61580,5,100,43,82,52,66
11581,61581,3,121,428,60,435,40
11582,61582,2,37,402,3,402,3
11583,61583,2,50,512,10,511,7
11584,61584,2,8,110,0,110,0
11585,61585,2,89,462,14,458,11
11586,61586,3,55,507,13,499,12
11587,61587,1,160,359,24,358,20
11588,61588,5,4,4,0,4,0
11589,61589,2,115,407,30,398,22
11590,61590,4,18,18,0,18,0
11591,61591,2,34,401,4,401,4
11592,61592,1,118,426,12,423,9
11593,61593,4,46,452,29,471,24
11594,61594,2,151,375,47,369,33
11595,61595,1,148,380,16,376,11
11596,61596,1,155,368,12,365,11
11597,61597,4,113,427,78,441,64
11598,61598,5,55,39,41,36,36
11599,61599,2,143,348,72,362,39
11600,61600,4,147,384,130,396,81
11601,61601,5,93,55,70,59,56
11602,61602,1,165,360,11,362,8
11603,61603,2,42,452,1,452,1
11604,61604,3,113,425,80,420,59
11605,61605,1,14,590,0,590,0
11606,61606,4,50,471,35,492,33
11607,61607,1,183,351,28,348,24
11608,61608,1,71,479,5,470,4
11609,61609,4,100,411,71,456,52
11610,61610,2,29,413,4,413,4
11611,61611,5,88,41,66,51,54
11612,61612,4,155,378,141,401,92
11613,61613,2,90,463,28,460,12
11614,61614,1,11,603,0,603,0
11615,61615,5,126,67,99,63,89
11616,61616,2,146,364,49,360,36
11617,61617,1,125,401,6,401,6
11618,61618,2,101,437,26,435,19
11619,61619,3,47,516,18,504,11
11620,61620,2,186,333,88,336,53
11621,61621,4,132,418,122,412,90
11622,61622,1,15,586,0,586,0
11623,61623,4,144,396,125,395,94
11624,61624,1,135,378,15,379,12
11625,61625,4,68,454,35,489,29
11626,61626,4,31,574,14,545,11
11627,61627,3,117,428,75,422,61
11628,61628,1,176,351,23,349,19
11629,61629,1,27,566,0,566,0
11630,61630,1,163,351,29,354,19
11631,61631,5,102,78,70,59,57
11632,61632,2,137,377,51,377,48
11633,61633,2,120,422,39,410,31
11634,61634,1,134,369,9,368,8
11635,61635,4,90,434,69,471,42
11636,61636,1,26,573,0,573,0
11637,61637,5,39,209,26,199,18
11638,61638,2,38,450,3,450,3
11639,61639,1,22,574,1,574,1
11640,61640,5,146,68,119,74,98
11641,61641,5,152,83,125,81,100
11642,61642,5,111,51,91,55,71
11643,61643,5,147,63,126,76,100
11644,61644,4,120,433,96,411,69
11645,61645,3,74,468,43,476,30
11646,61646,4,14,502,5,504,3
11647,61647,4,3,3,0,3,0
11648,61648,1,66,495,1,494,0
11649,61649,4,120,428,105,417,78
11650,61650,4,51,454,36,487,25
11651,61651,4,4,4,0,4,0
11652,61652,4,53,464,38,483,29
11653,61653,4,18,608,7,546,6
11654,61654,3,125,407,77,409,54
11655,61655,4,8,8,0,8,0
11656,61656,5,151,73,133,74,105
11657,61657,3,7,7,0,7,0
11658,61658,4,26,579,4,579,4
11659,61659,4,85,438,61,463,45
11660,61660,3,169,374,100,387,65
11661,61661,4,75,471,63,461,48
11662,61662,2,5,5,0,5,0
11663,61663,4,57,531,37,501,29
11664,61664,2,197,346,72,342,62
11665,61665,1,142,376,13,374,12
11666,61666,2,88,415,14,412,13
11667,61667,2,80,458,19,456,13
11668,61668,1,6,609,0,609,0
11669,61669,1,15,587,0,587,0
11670,61670,1,169,356,29,348,23
11671,61671,5,29,142,23,133,17
11672,61672,2,170,357,61,354,47
11673,61673,5,26,212,21,198,15
11674,61674,5,74,69,55,47,49
11675,61675,1,63,502,1,502,1
11676,61676,5,5,5,0,5,0
11677,61677,5,121,66,103,74,86
11678,61678,1,3,615,0,615,0
11679,61679,5,131,65,94,65,86
11680,61680,3,138,384,90,386,63
11681,61681,3,19,590,4,590,4
11682,61682,1,55,528,0,528,0
11683,61683,2,27,369,2,369,2
11684,61684,3,206,376,144,366,90
11685,61685,5,137,61,110,72,94
11686,61686,5,8,410,7,413,4
11687,61687,2,144,381,44,375,33
11688,61688,3,119,409,68,410,47
11689,61689,2,114,418,35,421,28
11690,61690,3,50,486,14,489,10
11691,61691,3,62,461,25,472,16
11692,61692,1,67,490,0,490,0
11693,61693,1,194,325,34,323,28
11694,61694,3,130,404,54,402,45
11695,61695,2,109,409,34,405,24
11696,61696,4,130,409,110,405,81
11697,61697,4,50,457,22,486,14
11698,61698,5,114,45,99,60,71
11699,61699,4,116,431,102,420,69
11700,61700,3,129,418,76,407,56
11701,61701,1,87,468,1,468,1
11702,61702,2,101,441,27,437,26
11703,61703,2,182,362,77,350,55
11704,61704,3,8,8,0,8,0
11705,61705,3,84,447,42,456,29
11706,61706,2,104,417,41,425,28
11707,61707,4,126,438,99,424,77
11708,61708,2,28,218,4,215,3
11709,61709,4,150,393,125,396,85
11710,61710,1,140,374,10,370,9
11711,61711,1,57,514,2,514,2
11712,61712,4,110,421,101,410,75
11713,61713,5,15,231,0,231,0
11714,61714,3,67,443,28,452,22
11715,61715,3,60,469,34,492,28
11716,61716,3,145,403,88,394,67
11717,61717,4,39,460,22,501,13
11718,61718,4,125,407,99,417,74
11719,61719,2,157,358,73,358,49
11720,61720,4,149,400,132,407,94
11721,61721,2,113,439,21,431,16
11722,61722,5,146,81,117,91,91
11723,61723,5,4,4,0,4,0
11724,61724,3,114,422,77,416,55
11725,61725,3,157,399,110,395,77
11726,61726,3,39,496,9,500,7
11727,61727,5,60,44,34,44,34
11728,61728,1,109,424,11,423,10
11729,61729,3,146,375,108,391,65
11730,61730,1,169,358,30,352,22
11731,61731,4,32,476,20,496,18
11732,61732,5,154,95,136,75,118
11733,61733,1,27,564,0,564,0
11734,61734,4,33,479,8,517,3
11735,61735,1,18,585,0,585,0
11736,61736,4,20,580,2,580,2
11737,61737,5,160,69,135,85,115
11738,61738,5,39,68,13,71,8
11739,61739,4,107,428,84,437,56
11740,61740,1,40,518,1,522,0
11741,61741,2,49,504,8,492,5
11742,61742,2,122,402,42,402,31
11743,61743,1,6,612,0,612,0
11744,61744,4,49,463,30,484,19
11745,61745,1,103,422,5,414,4
11746,61746,5,137,51,107,74,88
11747,61747,5,95,53,64,53,59
11748,61748,3,14,594,2,594,2
11749,61749,5,3,0,3,0,3
11750,61750,4,39,458,27,473,14
11751,61751,1,145,358,15,353,10
11752,61752,3,138,401,97,402,62
11753,61753,4,5,5,0,5,0
11754,61754,1,112,421,6,419,5
11755,61755,2,65,482,9,470,6
11756,61756,5,13,237,3,249,2
11757,61757,5,7,7,0,7,0
11758,61758,3,167,377,118,363,76
11759,61759,2,12,12,0,12,0
11760,61760,2,145,376,61,376,46
11761,61761,2,111,405,48,406,34
11762,61762,1,115,405,7,401,4
11763,61763,3,46,528,12,528,12
11764,61764,3,76,460,35,476,26
11765,61765,2,94,439,13,438,9
11766,61766,3,5,609,1,609,1
11767,61767,5,5,5,0,5,0
11768,61768,1,177,337,22,333,20
11769,61769,2,4,4,0,4,0
11770,61770,1,122,397,8,394,7
11771,61771,2,107,423,29,430,21
11772,61772,5,89,73,62,53,47
11773,61773,2,25,288,3,288,3
11774,61774,1,178,341,26,334,20
11775,61775,4,36,554,21,493,18
11776,61776,1,184,332,34,331,31
11777,61777,1,185,339,32,331,26
11778,61778,4,157,394,134,394,103
11779,61779,1,151,353,22,354,19
11780,61780,4,90,440,38,472,35
11781,61781,5,128,56,108,70,84
11782,61782,5,125,61,102,67,77
11783,61783,3,87,461,53,464,37
11784,61784,2,120,394,36,396,26
11785,61785,4,49,472,35,514,27
11786,61786,4,105,458,76,443,54
11787,61787,1,179,349,29,343,25
11788,61788,5,90,82,72,57,56
11789,61789,2,11,214,0,214,0
11790,61790,5,138,53,108,66,92
11791,61791,5,121,61,100,76,80
11792,61792,5,144,63,108,69,94
11793,61793,3,103,436,50,436,47
11794,61794,3,132,419,83,400,54
11795,61795,4,93,432,75,438,52
11796,61796,2,126,411,38,407,31
11797,61797,2,136,389,61,387,37
11798,61798,5,157,65,133,85,108
11799,61799,5,159,76,132,90,109
11800,61800,1,119,404,15,396,12
11801,61801,3,81,447,50,454,37
11802,61802,5,119,52,92,69,67
11803,61803,2,14,142,1,142,1
11804,61804,3,4,4,0,4,0
11805,61805,1,32,552,0,552,0
11806,61806,4,127,419,93,442,70
11807,61807,5,25,0,25,238,16
11808,61808,3,79,477,29,476,21
11809,61809,4,85,490,57,480,41
11810,61810,1,164,345,21,340,19
11811,61811,1,151,354,15,352,13
11812,61812,5,7,426,1,426,1
11813,61813,2,122,411,47,401,30
11814,61814,1,100,430,3,430,3
11815,61815,3,93,456,46,459,41
11816,61816,2,104,434,29,426,21
11817,61817,4,86,457,66,463,51
11818,61818,1,122,422,16,421,15
11819,61819,2,155,374,47,364,29
11820,61820,1,148,382,15,379,13
11821,61821,3,143,410,103,397,64
11822,61822,3,188,363,130,356,91
11823,61823,1,3,617,0,617,0
11824,61824,2,5,111,0,111,0
11825,61825,1,139,368,19,367,15
11826,61826,4,4,4,0,4,0
11827,61827,3,8,612,2,612,2
11828,61828,1,62,478,2,469,1
11829,61829,1,169,354,23,347,21
11830,61830,1,105,419,12,415,11
11831,61831,1,18,595,0,595,0
11832,61832,5,143,90,126,83,109
11833,61833,1,34,532,2,532,2
11834,61834,3,41,519,9,509,8
11835,61835,4,148,427,127,419,91
11836,61836,1,184,335,32,334,24
11837,61837,2,61,484,10,489,7
11838,61838,4,114,454,83,428,62
11839,61839,3,136,419,84,395,57
11840,61840,5,20,261,19,249,14
11841,61841,5,144,77,125,75,103
11842,61842,4,89,424,81,430,60
11843,61843,2,9,9,0,9,0
11844,61844,2,24,255,3,246,1
11845,61845,2,147,376,56,372,35
11846,61846,4,93,418,68,437,42
11847,61847,2,77,479,24,469,18
11848,61848,5,7,7,0,7,0
11849,61849,1,32,561,1,561,1
11850,61850,5,118,90,95,74,73
11851,61851,1,122,376,11,374,11
11852,61852,4,105,421,70,445,50
11853,61853,5,69,27,46,44,35
11854,61854,2,118,392,48,390,34
11855,61855,4,29,484,10,488,7
11856,61856,1,146,376,16,375,12
11857,61857,3,157,388,101,387,71
11858,61858,3,9,606,1,606,1
11859,61859,5,73,29,61,49,47
11860,61860,1,54,521,4,512,3
11861,61861,2,53,515,1,515,1
11862,61862,1,7,608,0,608,0
11863,61863,5,105,53,88,68,79
11864,61864,3,85,447,34,459,24
11865,61865,5,64,36,46,35,39
11866,61866,2,151,380,64,375,38
11867,61867,1,10,10,0,10,0
11868,61868,2,183,378,69,369,45
11869,61869,3,6,6,0,6,0
11870,61870,4,4,4,0,4,0
11871,61871,2,168,363,76,356,53
11872,61872,2,116,414,34,412,20
11873,61873,5,70,51,49,56,43
11874,61874,5,3,0,3,0,3
11875,61875,5,151,66,126,74,106
11876,61876,5,112,58,96,63,78
11877,61877,2,144,398,52,398,41
11878,61878,5,60,28,43,44,32
11879,61879,5,64,79,50,56,33
11880,61880,3,150,406,107,394,70
11881,61881,3,146,384,84,388,68
11882,61882,2,47,425,6,423,4
11883,61883,4,71,456,38,476,28
11884,61884,3,8,610,1,610,1
11885,61885,4,72,452,48,496,36
11886,61886,4,146,427,110,413,81
11887,61887,4,131,422,111,410,80
11888,61888,2,153,351,78,347,55
11889,61889,4,134,412,107,407,81
11890,61890,2,3,101,0,101,0
11891,61891,2,79,467,13,464,12
11892,61892,5,42,41,14,44,11
11893,61893,4,168,397,130,391,96
11894,61894,3,130,412,86,404,56
11895,61895,2,10,122,1,122,1
11896,61896,1,165,349,20,349,15
11897,61897,1,105,418,5,415,3
11898,61898,2,74,385,15,383,14
11899,61899,5,9,389,3,394,2
11900,61900,3,64,494,17,496,11
11901,61901,4,55,539,24,511,16
11902,61902,3,73,488,19,479,18
11903,61903,5,189,78,158,87,135
11904,61904,3,97,443,62,439,50
11905,61905,5,78,43,51,46,48
11906,61906,5,65,40,51,43,43
11907,61907,4,142,412,110,413,80
11908,61908,2,151,375,58,367,38
11909,61909,5,154,74,122,75,111
11910,61910,5,41,104,30,108,15
11911,61911,1,167,343,20,341,15
11912,61912,1,144,371,11,369,9
11913,61913,3,9,609,2,609,2
11914,61914,3,128,396,86,399,65
11915,61915,5,121,51,99,61,80
11916,61916,4,133,405,98,419,74
11917,61917,3,22,540,8,544,6
11918,61918,4,25,592,13,592,13
11919,61919,5,133,64,106,71,91
11920,61920,5,81,47,54,45,44
11921,61921,1,29,564,0,564,0
11922,61922,5,78,64,64,50,52
11923,61923,5,62,89,40,58,36
11924,61924,1,18,577,1,539,0
11925,61925,4,77,441,40,462,27
11926,61926,1,136,382,8,383,6
11927,61927,3,164,394,93,391,66
11928,61928,1,67,477,2,477,2
11929,61929,3,30,569,5,569,5
11930,61930,5,135,63,102,65,89
11931,61931,4,156,415,129,411,97
11932,61932,4,21,575,12,563,10
11933,61933,5,6,6,0,6,0
11934,61934,3,67,498,11,498,11
11935,61935,5,37,131,20,145,13
11936,61936,1,147,384,15,383,12
11937,61937,1,59,511,1,511,1
11938,61938,2,123,409,36,407,27
11939,61939,2,139,368,71,369,44
11940,61940,3,39,550,10,550,10
11941,61941,3,110,424,55,419,45
11942,61942,5,119,48,95,61,76
11943,61943,1,67,489,7,487,5
11944,61944,5,23,23,4,24,3
11945,61945,2,68,475,16,471,11
11946,61946,2,3,3,0,3,0
11947,61947,2,38,373,5,373,5
11948,61948,1,47,516,1,516,1
11949,61949,4,120,425,86,421,68
11950,61950,3,4,4,0,4,0
11951,61951,3,185,367,130,367,91
11952,61952,3,163,385,107,396,82
11953,61953,2,119,413,31,407,22
11954,61954,4,150,415,130,399,90
11955,61955,3,111,433,61,431,50
11956,61956,2,179,362,73,363,53
11957,61957,1,47,518,0,518,0
11958,61958,4,84,436,59,453,43
11959,61959,4,100,460,68,451,47
11960,61960,4,13,593,7,588,6
11961,61961,5,167,83,126,84,101
11962,61962,5,64,40,45,41,37
11963,61963,5,111,57,80,70,67
11964,61964,3,71,495,46,488,30
11965,61965,4,14,509,7,509,7
11966,61966,3,56,488,16,510,8
11967,61967,5,36,43,19,50,16
11968,61968,2,78,475,16,478,11
11969,61969,2,92,454,20,453,13
11970,61970,2,112,425,32,426,25
11971,61971,2,138,389,59,382,33
11972,61972,3,63,478,24,476,13
11973,61973,1,18,581,0,581,0
11974,61974,2,22,274,0,274,0
11975,61975,4,26,573,2,573,2
11976,61976,1,7,608,0,608,0
11977,61977,3,71,470,33,484,22
11978,61978,2,39,421,2,421,2
11979,61979,2,20,263,1,263,1
11980,61980,4,3,3,0,3,0
11981,61981,2,82,448,5,449,4
11982,61982,4,148,406,110,401,86
11983,61983,4,58,447,35,476,22
11984,61984,3,90,459,57,478,41
11985,61985,4,144,408,118,414,71
11986,61986,1,3,617,0,617,0
11987,61987,5,126,57,101,71,77
11988,61988,2,129,415,34,408,25
11989,61989,4,10,613,7,543,4
11990,61990,4,77,436,53,442,46
11991,61991,3,105,435,52,448,39
11992,61992,2,129,399,51,400,32
11993,61993,1,117,407,13,402,12
11994,61994,2,135,426,24,417,18
11995,61995,5,104,61,81,57,71
11996,61996,2,17,158,1,158,1
11997,61997,2,6,6,0,6,0
11998,61998,4,177,397,149,390,119
11999,61999,2,63,487,14,487,12
12000,62000,4,41,477,11,515,10
12001,62001,3,4,4,0,4,0
12002,62002,5,107,57,80,66,65
12003,62003,5,129,59,93,64,83
12004,62004,5,148,69,122,59,117
12005,62005,3,156,397,84,383,60
12006,62006,3,49,496,15,509,14
12007,62007,5,13,13,0,13,0
12008,62008,3,112,406,66,433,45
12009,62009,1,68,493,1,489,0
12010,62010,1,43,534,1,521,0
12011,62011,5,133,60,114,73,89
12012,62012,5,3,493,0,493,0
12013,62013,4,44,478,32,507,21
12014,62014,4,130,407,100,418,78
12015,62015,3,6,6,0,6,0
12016,62016,1,125,392,19,388,14
12017,62017,5,15,322,14,319,10
12018,62018,1,178,327,29,331,20
12019,62019,5,45,46,18,46,17
12020,62020,3,26,570,5,570,5
12021,62021,2,119,388,52,383,38
12022,62022,5,67,39,49,41,47
12023,62023,2,45,425,1,425,1
12024,62024,4,63,495,47,490,39
12025,62025,5,104,52,76,54,70
12026,62026,2,142,416,41,409,25
12027,62027,5,71,38,50,44,36
12028,62028,2,140,382,44,377,39
12029,62029,1,147,378,14,377,9
12030,62030,4,105,445,83,425,60
12031,62031,2,98,435,23,428,15
12032,62032,2,23,269,2,269,2
12033,62033,2,88,446,22,454,12
12034,62034,1,25,576,1,576,1
12035,62035,3,80,456,37,475,25
12036,62036,2,54,435,6,435,6
12037,62037,1,73,484,3,481,2
12038,62038,2,168,361,69,360,46
12039,62039,2,138,382,59,375,38
12040,62040,3,12,597,1,597,1
12041,62041,4,172,402,144,393,122
12042,62042,2,131,383,41,379,24
12043,62043,3,160,372,100,367,67
12044,62044,3,163,387,118,372,80
12045,62045,1,72,469,0,469,0
12046,62046,1,53,517,0,517,0
12047,62047,4,163,407,123,390,97
12048,62048,4,154,429,132,402,98
12049,62049,3,131,401,82,393,57
12050,62050,4,191,411,168,394,108
12051,62051,2,19,152,4,152,4
12052,62052,2,126,397,56,399,27
12053,62053,3,160,394,106,389,77
12054,62054,3,140,380,103,385,62
12055,62055,2,45,424,15,421,8
12056,62056,5,50,133,28,125,27
12057,62057,2,19,340,1,340,1
12058,62058,5,3,494,0,494,0
12059,62059,4,137,401,115,407,93
12060,62060,3,99,454,57,456,42
12061,62061,3,130,410,93,409,71
12062,62062,2,112,425,29,424,27
12063,62063,3,29,563,2,563,2
12064,62064,5,97,55,88,60,73
12065,62065,4,77,489,42,473,30
12066,62066,3,71,483,24,471,21
12067,62067,1,124,382,10,378,9
12068,62068,5,80,48,56,48,49
12069,62069,4,126,407,84,411,66
12070,62070,1,149,385,18,386,15
12071,62071,2,77,470,18,468,10
12072,62072,5,140,84,109,68,92
12073,62073,2,178,346,54,346,43
12074,62074,2,120,396,36,396,25
12075,62075,3,149,386,106,389,77
12076,62076,5,4,4,0,4,0
12077,62077,2,18,406,1,406,1
12078,62078,1,169,349,21,343,20
12079,62079,5,36,22,21,37,12
12080,62080,4,143,394,114,404,91
12081,62081,1,23,567,0,567,0
12082,62082,4,136,433,101,425,89
12083,62083,4,178,390,149,403,109
12084,62084,4,120,416,95,432,77
12085,62085,4,93,429,72,450,56
12086,62086,3,118,422,68,418,48
12087,62087,2,157,365,57,361,42
12088,62088,5,43,45,20,45,20
12089,62089,2,143,373,48,372,43
12090,62090,5,121,67,84,68,71
12091,62091,3,62,500,26,487,22
12092,62092,3,57,472,33,493,25
12093,62093,4,95,432,71,428,51
12094,62094,3,40,476,25,500,15
12095,62095,2,15,174,5,176,2
12096,62096,4,37,495,23,519,17
12097,62097,1,4,4,0,4,0
12098,62098,4,134,392,111,413,86
12099,62099,5,4,4,0,4,0
12100,62100,1,99,455,4,455,4
12101,62101,4,129,457,105,420,70
12102,62102,4,122,451,96,441,75
12103,62103,5,34,150,16,129,14
12104,62104,5,84,66,71,78,50
12105,62105,1,45,518,0,518,0
12106,62106,3,146,388,110,371,74
12107,62107,3,4,4,0,4,0
12108,62108,2,92,449,20,447,10
12109,62109,1,146,375,15,373,13
12110,62110,4,2,0,2,0,2
12111,62111,5,26,272,16,260,16
12112,62112,5,25,145,13,129,9
12113,62113,3,172,381,126,372,93
12114,62114,4,77,451,57,480,47
12115,62115,5,69,68,49,71,43
12116,62116,3,160,374,101,376,80
12117,62117,5,13,397,12,395,8
12118,62118,1,54,518,1,518,1
12119,62119,3,140,397,100,402,70
12120,62120,1,163,347,26,343,21
12121,62121,2,157,362,67,361,35
12122,62122,2,18,18,0,18,0
12123,62123,2,158,354,86,349,50
12124,62124,5,96,49,66,54,62
12125,62125,2,111,416,26,414,24
12126,62126,5,55,37,43,37,31
12127,62127,2,113,406,19,410,14
12128,62128,1,106,399,6,401,5
12129,62129,2,168,364,76,351,48
12130,62130,1,115,429,10,425,7
12131,62131,5,138,64,119,71,88
12132,62132,1,79,460,2,460,2
12133,62133,2,22,324,1,324,1
12134,62134,1,17,584,0,584,0
12135,62135,2,132,404,45,395,33
12136,62136,5,4,4,0,4,0
12137,62137,5,111,55,107,63,83
12138,62138,3,91,445,54,451,32
12139,62139,1,177,346,28,345,21
12140,62140,4,98,445,73,446,57
12141,62141,5,130,63,110,61,96
12142,62142,4,4,4,0,4,0
12143,62143,5,69,44,53,49,37
12144,62144,1,87,452,7,452,7
12145,62145,4,134,433,104,410,69
12146,62146,2,9,212,0,212,0
12147,62147,5,49,89,33,80,19
12148,62148,5,34,136,14,134,9
12149,62149,5,20,301,6,299,6
12150,62150,1,22,568,0,568,0
12151,62151,5,4,4,0,4,0
12152,62152,5,84,58,45,56,41
12153,62153,3,4,4,0,4,0
12154,62154,5,105,59,83,60,75
12155,62155,3,155,370,100,372,67
12156,62156,5,74,73,54,55,43
12157,62157,3,170,365,119,371,82
12158,62158,3,180,356,140,360,99
12159,62159,2,155,361,73,368,47
12160,62160,2,96,441,23,443,12
12161,62161,5,126,55,100,64,76
12162,62162,4,6,6,0,6,0
12163,62163,1,52,493,2,493,2
12164,62164,3,158,404,92,393,75
12165,62165,3,120,420,57,417,44
12166,62166,2,60,427,12,423,9
12167,62167,5,130,72,106,70,89
12168,62168,4,117,437,98,431,73
12169,62169,1,141,390,12,387,9
12170,62170,2,60,473,14,472,11
12171,62171,5,127,60,106,69,86
12172,62172,5,98,50,74,60,58
12173,62173,4,29,484,28,29,18
12174,62174,5,101,49,69,49,63
12175,62175,3,117,429,70,420,51
12176,62176,4,47,476,28,495,20
12177,62177,1,165,345,24,344,20
12178,62178,5,159,77,145,83,113
12179,62179,5,37,230,21,223,20
12180,62180,2,145,366,73,363,59
12181,62181,1,164,348,27,344,25
12182,62182,1,156,381,20,381,16
12183,62183,5,19,191,15,192,14
12184,62184,4,41,549,25,496,18
12185,62185,5,116,69,104,65,85
12186,62186,5,163,66,122,84,103
12187,62187,4,166,389,127,401,93
12188,62188,3,157,384,91,382,64
12189,62189,3,18,596,4,596,4
12190,62190,1,103,435,5,435,5
12191,62191,1,158,351,23,349,21
12192,62192,4,139,426,102,414,73
12193,62193,2,131,395,53,395,37
12194,62194,2,164,361,69,355,44
12195,62195,3,78,484,31,485,29
12196,62196,5,6,6,0,6,0
12197,62197,3,16,579,6,574,5
12198,62198,5,130,91,107,69,80
12199,62199,2,25,368,2,368,1
12200,62200,4,149,410,144,403,96
12201,62201,5,18,307,11,311,8
12202,62202,3,8,610,1,610,1
12203,62203,2,157,383,50,380,44
12204,62204,4,50,522,17,462,15
12205,62205,3,153,395,87,381,72
12206,62206,5,143,62,94,70,92
12207,62207,5,153,92,115,86,100
12208,62208,2,159,357,68,358,42
12209,62209,1,112,421,6,418,6
12210,62210,3,173,364,127,368,85
12211,62211,4,118,394,90,427,61
12212,62212,4,141,435,102,418,88
12213,62213,3,177,366,110,369,88
12214,62214,1,90,459,6,455,5
12215,62215,1,147,376,19,376,17
12216,62216,2,47,415,14,413,7
12217,62217,5,143,69,110,69,98
12218,62218,2,20,238,0,238,0
12219,62219,4,12,12,0,12,0
12220,62220,5,109,47,87,61,75
12221,62221,5,136,80,115,76,91
12222,62222,4,15,15,0,15,0
12223,62223,5,122,63,87,60,72
12224,62224,1,181,333,32,331,29
12225,62225,4,169,402,137,388,107
12226,62226,1,134,395,15,392,15
12227,62227,2,58,455,7,442,6
12228,62228,1,135,393,13,391,12
12229,62229,2,92,444,27,443,18
12230,62230,1,136,379,12,379,9
12231,62231,1,198,336,26,335,22
12232,62232,4,42,472,18,501,8
12233,62233,1,157,349,21,351,16
12234,62234,1,6,612,0,612,0
12235,62235,5,94,77,81,53,53
12236,62236,5,174,64,132,79,122
12237,62237,4,146,395,116,399,84
12238,62238,3,62,521,26,499,24
12239,62239,2,93,446,23,444,17
12240,62240,2,112,409,37,414,24
12241,62241,5,8,8,0,8,0
12242,62242,2,43,422,2,422,2
12243,62243,1,158,360,16,358,13
