,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors
13773,63773,5,67,49,70,41,39
13774,63774,1,142,369,23,367,18
13775,63775,1,102,420,7,416,3
13776,63776,5,3,493,8,493,0
13777,63777,2,133,392,41,394,35
13778,63778,4,69,456,65,486,40
13779,63779,3,65,498,41,489,22
13780,63780,1,205,317,40,318,31
13781,63781,2,138,351,70,361,43
13782,63782,1,127,391,17,394,13
13783,63783,4,155,383,148,396,108
13784,63784,2,6,106,0,6,0
13785,63785,3,127,431,80,422,51
13786,63786,5,120,71,121,63,86
13787,63787,1,131,380,9,380,8
13788,63788,4,131,393,168,422,91
13789,63789,4,101,438,111,477,59
13790,63790,4,127,419,113,435,81
13791,63791,1,36,544,2,551,2
13792,63792,2,4,88,0,4,0
13793,63793,1,124,381,13,383,11
13794,63794,1,140,354,13,359,11
13795,63795,3,160,410,123,402,79
13796,63796,1,145,355,23,357,19
13797,63797,1,148,389,20,390,19
13798,63798,1,141,373,18,374,8
13799,63799,4,120,409,95,418,62
13800,63800,4,59,495,46,516,31
13801,63801,5,9,323,37,334,2
13802,63802,5,151,91,157,73,119
13803,63803,3,5,574,3,608,0
13804,63804,3,127,384,90,380,63
13805,63805,4,40,526,25,546,9
13806,63806,1,12,574,0,603,0
13807,63807,1,110,417,9,415,3
13808,63808,3,130,392,91,379,47
13809,63809,5,122,73,126,72,82
13810,63810,2,123,391,55,389,30
13811,63811,4,109,424,95,450,72
13812,63812,5,4,489,3,4,0
13813,63813,4,166,392,164,419,118
13814,63814,5,145,84,147,65,103
13815,63815,3,85,462,40,451,18
13816,63816,3,142,374,127,402,73
13817,63817,5,143,92,160,74,97
13818,63818,3,127,415,93,426,55
13819,63819,4,143,412,133,423,90
13820,63820,3,120,419,94,414,51
13821,63821,1,136,389,22,388,11
13822,63822,1,161,345,22,343,13
13823,63823,5,155,87,164,71,105
13824,63824,4,154,401,129,416,87
13825,63825,5,133,80,145,65,87
13826,63826,4,38,544,38,554,23
13827,63827,3,6,574,3,6,0
13828,63828,1,176,342,29,342,24
13829,63829,4,10,574,0,10,0
13830,63830,3,20,573,3,578,3
13831,63831,3,100,429,74,433,48
13832,63832,4,78,462,75,478,36
13833,63833,5,32,217,37,219,12
13834,63834,1,132,382,15,387,11
13835,63835,2,35,340,1,331,0
13836,63836,5,53,49,48,37,25
13837,63837,1,42,522,2,504,1
13838,63838,3,116,433,67,439,34
13839,63839,3,78,462,58,446,29
13840,63840,4,136,421,127,453,87
13841,63841,1,143,370,24,365,11
13842,63842,3,157,394,108,392,74
13843,63843,4,143,406,150,434,101
13844,63844,1,76,468,4,458,2
13845,63845,5,114,65,94,62,61
13846,63846,2,19,255,0,265,0
13847,63847,2,120,400,52,394,29
13848,63848,5,3,493,8,493,0
13849,63849,5,139,72,109,67,87
13850,63850,4,98,452,99,465,44
13851,63851,5,75,54,57,41,41
13852,63852,2,69,487,9,486,6
13853,63853,4,161,389,172,415,98
13854,63854,2,133,401,53,398,33
13855,63855,4,82,444,83,461,39
13856,63856,1,144,377,15,378,9
13857,63857,4,107,413,101,439,70
13858,63858,1,171,347,21,346,15
13859,63859,4,121,407,131,444,82
13860,63860,1,7,574,9,607,0
13861,63861,5,5,468,3,474,3
13862,63862,2,101,436,28,433,16
13863,63863,5,134,81,141,66,78
13864,63864,5,82,49,81,45,61
13865,63865,5,73,49,65,40,39
13866,63866,2,87,454,24,444,9
13867,63867,5,113,67,92,54,70
13868,63868,4,157,400,166,416,95
13869,63869,3,152,377,107,386,74
13870,63870,2,121,420,28,420,18
13871,63871,5,3,492,3,0,3
13872,63872,3,19,574,7,568,3
13873,63873,4,31,554,26,563,13
13874,63874,2,184,345,83,346,67
13875,63875,2,126,410,45,409,34
13876,63876,1,143,357,10,360,8
13877,63877,1,51,528,1,531,1
13878,63878,2,6,104,0,6,0
13879,63879,4,20,574,16,601,10
13880,63880,4,31,545,10,578,10
13881,63881,5,87,54,61,52,40
13882,63882,5,145,83,121,84,80
13883,63883,1,180,341,18,343,16
13884,63884,4,156,403,134,417,84
13885,63885,2,100,436,25,430,10
13886,63886,2,29,401,9,389,6
13887,63887,4,132,405,129,425,88
13888,63888,4,76,494,51,496,27
13889,63889,2,144,401,54,396,38
13890,63890,5,135,76,111,68,76
13891,63891,3,128,408,75,408,58
13892,63892,3,70,487,44,487,25
13893,63893,4,21,567,20,576,10
13894,63894,3,88,462,42,464,23
13895,63895,2,7,202,0,7,0
13896,63896,3,12,574,0,595,0
13897,63897,2,41,401,8,383,1
13898,63898,3,4,574,4,4,0
13899,63899,3,131,427,88,427,46
13900,63900,4,116,416,131,436,71
13901,63901,2,112,423,29,423,23
13902,63902,4,79,452,89,471,42
13903,63903,5,73,49,41,41,24
13904,63904,2,48,480,3,474,2
13905,63905,3,169,357,155,364,98
13906,63906,1,90,435,7,429,5
13907,63907,5,23,244,27,244,14
13908,63908,2,30,495,6,499,0
13909,63909,1,35,549,1,550,1
13910,63910,1,96,434,4,432,2
13911,63911,5,40,65,42,77,22
13912,63912,2,148,385,57,377,26
13913,63913,3,204,348,164,354,91
13914,63914,2,179,341,83,332,56
13915,63915,2,4,88,0,4,0
13916,63916,1,138,389,12,387,9
13917,63917,3,99,437,81,461,46
13918,63918,1,116,404,5,406,4
13919,63919,3,40,523,7,493,5
13920,63920,3,11,574,5,599,5
13921,63921,3,127,405,109,407,54
13922,63922,2,89,449,30,446,12
13923,63923,3,110,429,71,430,48
13924,63924,5,105,66,96,55,68
13925,63925,2,45,479,8,474,5
13926,63926,4,160,400,132,416,90
13927,63927,4,48,507,44,520,26
13928,63928,4,122,429,103,445,61
13929,63929,3,81,460,60,455,36
13930,63930,1,117,397,8,397,6
13931,63931,2,123,381,52,381,34
13932,63932,1,4,574,0,4,0
13933,63933,1,155,347,21,346,16
13934,63934,4,60,499,42,514,25
13935,63935,2,160,373,73,377,47
13936,63936,4,106,419,105,439,67
13937,63937,1,44,526,0,530,0
13938,63938,4,4,574,0,4,0
13939,63939,3,112,407,62,399,41
13940,63940,2,127,393,40,392,27
13941,63941,4,9,574,4,606,3
13942,63942,1,66,500,4,502,2
13943,63943,3,36,553,9,557,8
13944,63944,1,132,390,18,393,12
13945,63945,3,64,481,19,484,17
13946,63946,2,125,430,24,428,13
13947,63947,4,148,397,142,418,97
13948,63948,5,146,84,133,70,90
13949,63949,2,142,363,65,372,38
13950,63950,1,151,374,14,378,13
13951,63951,1,32,557,0,562,0
13952,63952,2,23,292,0,304,0
13953,63953,1,146,369,18,371,13
13954,63954,5,24,206,26,202,8
13955,63955,5,115,78,118,57,89
13956,63956,5,87,60,74,55,61
13957,63957,1,17,574,1,582,0
13958,63958,4,143,394,152,432,94
13959,63959,3,32,558,17,535,11
13960,63960,5,152,87,159,83,101
13961,63961,2,147,375,61,378,33
13962,63962,5,35,137,33,140,19
13963,63963,3,66,502,27,491,17
13964,63964,5,114,67,102,49,79
13965,63965,5,4,489,3,4,0
13966,63966,5,24,288,58,261,12
13967,63967,1,3,556,46,617,0
13968,63968,5,72,49,47,39,37
13969,63969,1,173,353,32,356,24
13970,63970,2,8,126,0,136,0
13971,63971,4,131,399,149,436,91
13972,63972,5,127,80,127,71,83
13973,63973,1,91,463,12,460,6
13974,63974,3,62,493,42,482,18
13975,63975,2,155,373,58,371,37
13976,63976,4,21,574,11,558,4
13977,63977,1,30,560,2,561,2
13978,63978,2,134,379,58,376,37
13979,63979,4,63,498,42,521,28
13980,63980,4,23,542,20,559,6
13981,63981,1,50,518,3,473,0
13982,63982,4,162,396,157,413,101
13983,63983,5,32,107,11,97,8
13984,63984,4,68,492,67,487,32
13985,63985,5,152,82,128,72,99
13986,63986,1,122,405,8,402,6
13987,63987,5,6,457,0,6,0
13988,63988,4,39,548,19,539,18
13989,63989,4,85,458,106,479,60
13990,63990,5,134,81,122,75,84
13991,63991,1,162,346,18,347,16
13992,63992,4,131,403,133,435,83
13993,63993,3,6,574,3,6,0
13994,63994,2,132,380,58,381,37
13995,63995,5,107,65,96,62,61
13996,63996,1,43,510,0,517,0
13997,63997,3,130,402,91,411,50
13998,63998,2,115,390,52,393,26
13999,63999,3,16,574,9,594,6
14000,64000,1,178,350,23,348,17
14001,64001,1,131,392,12,391,9
14002,64002,3,4,574,4,4,0
14003,64003,1,155,360,18,360,17
14004,64004,1,34,552,2,560,2
14005,64005,5,119,63,90,64,68
14006,64006,4,144,396,150,430,98
14007,64007,1,185,330,34,331,30
14008,64008,5,151,86,134,78,94
14009,64009,1,139,366,20,364,14
14010,64010,4,101,458,104,476,63
14011,64011,4,111,423,83,426,55
14012,64012,1,113,411,9,416,6
14013,64013,2,150,363,66,365,37
14014,64014,1,53,519,2,514,1
14015,64015,2,132,369,61,365,33
14016,64016,4,7,574,6,7,0
14017,64017,1,24,564,1,568,0
14018,64018,4,68,456,62,482,26
14019,64019,4,146,392,151,417,85
14020,64020,5,3,492,3,0,3
14021,64021,5,107,70,108,61,74
14022,64022,5,150,89,121,80,84
14023,64023,4,12,574,9,559,2
14024,64024,3,95,448,73,451,44
14025,64025,3,48,529,15,537,10
14026,64026,3,17,574,3,597,3
14027,64027,3,81,479,34,472,25
14028,64028,1,161,348,23,355,19
14029,64029,5,173,85,145,80,124
14030,64030,1,11,574,0,596,0
14031,64031,3,54,522,29,501,10
14032,64032,3,16,574,0,587,0
14033,64033,5,118,65,112,60,79
14034,64034,4,128,422,100,434,73
14035,64035,1,2,565,13,619,0
14036,64036,2,3,87,0,3,0
14037,64037,4,109,431,101,451,68
14038,64038,2,183,350,58,347,41
14039,64039,1,164,351,25,349,17
14040,64040,4,118,432,111,443,65
14041,64041,1,141,382,14,381,13
14042,64042,2,6,103,0,112,0
14043,64043,2,48,500,11,497,5
14044,64044,1,136,375,9,377,9
14045,64045,5,4,489,3,4,0
14046,64046,1,69,492,3,473,0
14047,64047,2,157,377,53,383,37
14048,64048,3,121,410,110,434,59
14049,64049,5,27,148,29,155,7
14050,64050,1,137,379,11,377,9
14051,64051,3,39,541,28,523,16
14052,64052,2,38,389,3,370,1
14053,64053,3,4,574,4,4,0
14054,64054,4,9,574,2,9,0
14055,64055,2,15,237,0,243,0
14056,64056,3,162,369,131,372,75
14057,64057,2,8,218,0,8,0
14058,64058,2,197,343,94,347,69
14059,64059,1,145,376,11,380,9
14060,64060,2,97,442,32,440,19
14061,64061,4,142,399,134,421,95
14062,64062,2,33,416,4,402,2
14063,64063,3,202,354,129,352,92
14064,64064,2,106,417,35,410,19
14065,64065,3,45,555,32,556,15
14066,64066,2,180,352,86,357,58
14067,64067,1,157,373,23,370,15
14068,64068,2,16,216,7,217,3
14069,64069,3,9,574,2,609,2
14070,64070,2,37,422,6,403,2
14071,64071,1,10,574,0,603,0
14072,64072,5,17,332,24,340,12
14073,64073,1,176,345,31,350,25
14074,64074,2,105,438,22,439,19
14075,64075,3,6,574,0,6,0
14076,64076,2,38,474,0,481,0
14077,64077,1,57,507,2,511,2
14078,64078,3,74,472,35,470,22
14079,64079,3,127,394,107,413,59
14080,64080,1,131,385,19,388,15
14081,64081,3,51,537,18,512,9
14082,64082,4,48,527,40,534,26
14083,64083,5,12,413,20,423,5
14084,64084,3,75,490,51,480,23
14085,64085,1,24,570,0,577,0
14086,64086,2,109,423,43,417,23
14087,64087,2,164,356,84,354,49
14088,64088,5,26,76,9,26,0
14089,64089,2,193,342,91,339,67
14090,64090,1,110,400,15,400,12
14091,64091,4,181,364,173,391,106
14092,64092,3,4,574,4,4,0
14093,64093,5,118,78,105,65,67
14094,64094,4,5,574,0,5,0
14095,64095,2,50,517,11,510,5
14096,64096,5,130,79,124,67,94
14097,64097,1,65,477,0,478,0
14098,64098,3,28,557,9,549,4
14099,64099,5,134,72,119,62,85
14100,64100,3,118,406,72,406,48
14101,64101,5,136,79,132,71,84
14102,64102,5,101,68,109,56,68
14103,64103,5,4,489,3,4,0
14104,64104,3,49,512,27,479,19
14105,64105,2,5,98,0,5,0
14106,64106,3,14,574,0,593,0
14107,64107,3,4,574,4,4,0
14108,64108,4,126,413,123,451,63
14109,64109,3,94,432,71,432,42
14110,64110,4,140,400,127,412,97
14111,64111,4,155,387,157,408,101
14112,64112,1,132,370,15,368,11
14113,64113,3,130,388,102,397,70
14114,64114,3,37,547,24,551,15
14115,64115,2,128,407,46,410,24
14116,64116,2,124,392,56,394,37
14117,64117,1,106,420,10,421,7
14118,64118,3,66,470,44,478,22
14119,64119,5,158,79,136,66,109
14120,64120,5,165,91,158,82,112
14121,64121,3,171,362,143,370,85
14122,64122,2,136,396,56,401,34
14123,64123,2,51,515,8,516,4
14124,64124,2,115,428,28,424,12
14125,64125,3,121,433,75,434,52
14126,64126,2,80,439,27,439,15
14127,64127,1,150,368,26,362,16
14128,64128,3,52,516,28,510,21
14129,64129,1,104,419,15,416,14
14130,64130,4,129,398,119,414,76
14131,64131,1,160,357,11,357,8
14132,64132,2,149,372,73,369,36
14133,64133,4,90,471,67,474,43
14134,64134,5,93,55,65,60,53
14135,64135,1,122,410,14,410,10
14136,64136,4,177,388,170,400,103
14137,64137,5,150,91,159,78,94
14138,64138,1,6,574,8,6,0
14139,64139,2,105,429,20,429,16
14140,64140,3,45,540,15,501,10
14141,64141,4,117,426,90,421,57
14142,64142,2,3,88,0,97,0
14143,64143,4,168,381,165,391,104
14144,64144,2,110,417,27,414,18
14145,64145,1,172,360,21,359,17
14146,64146,2,18,287,0,298,0
14147,64147,2,161,345,80,346,58
14148,64148,1,142,402,15,397,14
14149,64149,3,4,574,4,4,0
14150,64150,5,15,210,15,216,7
14151,64151,2,5,105,0,113,0
14152,64152,1,8,574,6,593,0
14153,64153,4,6,574,7,6,0
14154,64154,2,73,485,16,478,13
14155,64155,3,3,574,10,617,0
14156,64156,5,155,90,138,82,109
14157,64157,1,159,362,20,363,18
14158,64158,3,143,375,125,389,78
14159,64159,1,165,345,19,349,14
14160,64160,5,139,88,148,68,100
14161,64161,5,72,53,65,47,38
14162,64162,3,8,574,1,610,1
14163,64163,4,12,574,20,602,3
14164,64164,5,122,76,122,65,84
14165,64165,4,129,405,131,426,82
14166,64166,1,30,548,1,545,0
14167,64167,4,12,574,7,606,4
14168,64168,3,146,402,101,397,59
14169,64169,3,130,385,116,395,65
14170,64170,5,113,67,104,60,77
14171,64171,1,156,366,12,368,10
14172,64172,1,190,336,29,337,22
14173,64173,5,124,74,104,60,88
14174,64174,3,86,460,63,460,36
14175,64175,2,129,384,57,386,31
14176,64176,5,23,229,15,234,12
14177,64177,1,35,538,1,537,0
14178,64178,4,122,409,116,437,68
14179,64179,2,153,364,57,364,39
14180,64180,1,154,365,26,366,18
14181,64181,1,16,574,1,582,0
14182,64182,2,174,356,73,359,43
14183,64183,2,40,523,8,519,6
14184,64184,2,10,210,0,10,0
14185,64185,1,62,484,0,491,0
14186,64186,5,143,87,123,75,98
14187,64187,3,107,465,60,463,49
14188,64188,4,91,470,57,482,35
14189,64189,4,132,408,130,431,84
14190,64190,3,32,552,7,549,4
14191,64191,5,4,489,3,4,0
14192,64192,1,77,483,7,482,3
14193,64193,1,125,390,12,388,8
14194,64194,3,7,574,0,7,0
14195,64195,3,157,377,125,375,74
14196,64196,1,169,351,13,350,12
14197,64197,1,78,468,4,470,0
14198,64198,3,155,380,134,382,71
14199,64199,1,164,352,27,352,24
14200,64200,4,60,507,44,521,36
14201,64201,5,168,81,153,81,114
14202,64202,2,134,384,41,383,32
14203,64203,2,134,376,55,367,31
14204,64204,5,4,489,3,4,0
14205,64205,2,110,440,26,438,14
14206,64206,4,142,417,130,428,85
14207,64207,1,8,574,3,8,0
14208,64208,2,127,401,51,397,30
14209,64209,5,65,79,84,70,39
14210,64210,4,91,427,90,458,58
14211,64211,2,153,380,55,370,36
14212,64212,4,75,461,75,463,42
14213,64213,3,83,485,33,463,14
14214,64214,2,109,417,65,416,30
14215,64215,2,167,343,91,341,55
14216,64216,1,185,330,27,328,16
14217,64217,1,38,540,2,544,2
14218,64218,5,46,114,45,107,20
14219,64219,2,21,382,0,389,0
14220,64220,2,187,350,95,355,64
14221,64221,1,163,354,22,356,20
14222,64222,3,140,394,118,408,59
14223,64223,3,30,555,2,561,1
14224,64224,1,86,429,11,431,8
14225,64225,2,6,104,0,6,0
14226,64226,5,3,493,8,496,0
14227,64227,1,16,574,0,593,0
14228,64228,1,137,367,13,366,10
14229,64229,3,113,412,79,427,50
14230,64230,3,83,475,45,474,32
14231,64231,5,29,194,24,192,17
14232,64232,5,128,80,121,64,89
14233,64233,3,107,426,73,424,35
14234,64234,5,106,68,94,59,66
14235,64235,1,15,574,0,588,0
14236,64236,5,163,87,150,75,110
14237,64237,3,19,572,10,565,7
14238,64238,3,152,380,128,380,62
14239,64239,2,91,442,41,441,13
14240,64240,4,155,399,151,425,94
14241,64241,3,44,532,6,540,6
14242,64242,2,156,382,74,376,52
14243,64243,1,27,559,0,563,0
14244,64244,5,132,86,122,74,85
14245,64245,4,59,506,42,512,25
14246,64246,1,143,391,25,389,12
14247,64247,3,62,522,20,500,12
14248,64248,3,145,381,130,389,74
14249,64249,4,141,406,116,421,80
14250,64250,4,152,383,150,403,101
14251,64251,1,41,541,2,536,1
14252,64252,3,3,574,10,617,0
14253,64253,5,95,56,91,48,54
14254,64254,3,46,547,21,526,9
14255,64255,5,54,49,41,38,29
14256,64256,5,54,124,45,113,33
14257,64257,5,82,55,62,56,41
14258,64258,2,8,127,8,122,1
14259,64259,5,135,79,130,66,80
14260,64260,1,162,346,25,344,19
14261,64261,4,107,431,84,452,59
14262,64262,3,91,448,59,451,29
14263,64263,3,24,556,14,552,3
14264,64264,2,193,334,102,336,71
14265,64265,2,153,371,64,370,35
14266,64266,4,145,399,139,424,92
14267,64267,2,132,379,61,381,40
14268,64268,5,23,170,27,170,8
14269,64269,1,25,569,1,553,0
14270,64270,1,162,362,17,360,13
14271,64271,3,55,527,22,514,16
14272,64272,5,130,77,132,73,88
14273,64273,3,4,574,4,4,0
14274,64274,4,109,418,97,432,57
14275,64275,1,60,495,4,485,3
14276,64276,3,182,364,123,366,84
14277,64277,2,130,380,54,382,37
14278,64278,2,113,415,38,413,28
14279,64279,2,124,413,38,410,22
14280,64280,3,96,424,64,436,41
14281,64281,2,91,437,14,438,10
14282,64282,5,181,92,187,80,134
14283,64283,3,89,469,42,460,24
14284,64284,2,139,398,33,394,26
14285,64285,1,63,510,3,499,2
14286,64286,3,141,384,112,396,76
14287,64287,5,137,79,124,62,89
14288,64288,3,16,574,0,16,0
14289,64289,5,95,65,66,56,53
14290,64290,2,18,294,0,298,0
14291,64291,1,163,364,19,362,12
14292,64292,2,22,295,4,288,0
14293,64293,4,5,574,0,5,0
14294,64294,3,137,408,95,408,60
14295,64295,4,30,550,26,547,13
14296,64296,5,117,75,108,68,82
14297,64297,3,58,507,20,504,12
14298,64298,1,107,416,13,418,9
14299,64299,1,194,321,30,324,23
14300,64300,1,137,404,17,404,12
14301,64301,2,111,400,37,401,23
14302,64302,4,8,574,0,8,0
14303,64303,4,166,384,148,399,96
14304,64304,4,24,567,22,572,12
14305,64305,3,23,574,8,554,5
14306,64306,3,190,355,144,373,93
14307,64307,2,161,358,77,356,49
14308,64308,3,135,430,102,427,54
14309,64309,5,136,86,111,66,86
14310,64310,1,166,348,18,349,16
14311,64311,1,60,487,1,492,0
14312,64312,4,131,408,116,417,75
14313,64313,1,88,453,5,440,3
14314,64314,4,100,452,82,464,53
14315,64315,3,61,495,21,491,16
14316,64316,1,140,364,19,365,14
14317,64317,4,150,399,144,420,92
14318,64318,3,140,402,90,405,61
14319,64319,2,43,388,10,391,5
14320,64320,2,12,136,0,145,0
14321,64321,2,125,380,56,388,36
14322,64322,1,90,460,13,459,3
14323,64323,3,10,574,0,601,0
14324,64324,2,95,429,26,429,19
14325,64325,2,102,430,18,430,14
14326,64326,1,4,568,1,4,0
14327,64327,1,33,534,0,538,0
14328,64328,3,115,429,49,431,36
14329,64329,5,51,49,54,41,22
14330,64330,2,108,426,42,428,21
14331,64331,3,139,395,103,392,50
14332,64332,1,14,574,3,598,0
14333,64333,1,87,437,3,438,2
14334,64334,2,8,126,0,136,0
14335,64335,5,68,49,48,48,33
14336,64336,4,119,419,110,433,72
14337,64337,3,20,574,0,20,0
14338,64338,4,156,386,150,396,100
14339,64339,5,17,387,44,406,9
14340,64340,2,103,440,32,434,20
14341,64341,3,121,408,89,424,50
14342,64342,3,85,457,47,455,27
14343,64343,3,66,484,38,485,27
14344,64344,3,72,458,53,466,23
14345,64345,4,34,527,25,543,14
14346,64346,1,15,574,0,598,0
14347,64347,5,161,88,143,70,114
14348,64348,5,4,489,3,4,0
14349,64349,2,125,411,39,409,26
14350,64350,1,6,574,8,6,0
14351,64351,1,158,347,23,354,19
14352,64352,1,177,351,23,350,20
14353,64353,2,181,343,88,338,50
14354,64354,2,4,88,0,4,0
14355,64355,3,176,372,140,366,92
14356,64356,2,118,414,32,417,30
14357,64357,2,90,467,12,467,11
14358,64358,5,26,49,14,26,3
14359,64359,3,3,574,10,617,0
14360,64360,5,111,62,84,67,67
14361,64361,2,6,104,0,6,0
14362,64362,3,173,374,131,381,83
14363,64363,1,130,386,8,389,5
14364,64364,2,160,361,63,360,43
14365,64365,3,87,449,62,457,32
14366,64366,2,41,473,5,459,2
14367,64367,3,59,527,26,538,11
14368,64368,2,178,349,93,348,51
14369,64369,3,18,574,5,550,3
14370,64370,1,8,574,0,8,0
14371,64371,1,175,339,23,338,17
14372,64372,1,105,418,5,416,4
14373,64373,5,115,75,128,57,79
14374,64374,1,83,477,4,478,4
14375,64375,2,4,88,0,4,0
14376,64376,4,112,418,108,429,57
14377,64377,1,16,574,5,596,0
14378,64378,1,10,574,4,607,0
14379,64379,2,167,369,73,372,49
14380,64380,3,105,466,43,467,22
14381,64381,2,95,440,19,441,15
14382,64382,5,101,81,112,61,67
14383,64383,3,3,574,10,617,0
14384,64384,2,188,340,85,346,64
14385,64385,1,27,572,1,579,0
14386,64386,2,144,385,42,384,26
14387,64387,2,64,490,9,489,7
14388,64388,3,83,460,36,464,28
14389,64389,2,82,460,22,459,8
14390,64390,2,145,383,48,378,32
14391,64391,3,86,465,40,464,28
14392,64392,3,172,369,156,378,93
14393,64393,5,81,50,64,48,40
14394,64394,2,106,394,35,395,28
14395,64395,1,49,513,0,518,0
14396,64396,4,28,539,21,552,8
14397,64397,1,83,443,3,443,2
14398,64398,3,81,454,46,456,23
14399,64399,3,98,450,56,436,27
14400,64400,4,64,515,57,520,32
14401,64401,2,107,440,39,439,24
14402,64402,3,168,378,116,381,75
14403,64403,1,166,348,36,354,22
14404,64404,3,136,408,94,409,57
14405,64405,2,3,87,0,3,0
14406,64406,4,18,572,20,601,9
14407,64407,2,15,303,0,306,0
14408,64408,2,161,361,61,359,47
14409,64409,4,33,533,34,542,20
14410,64410,5,77,54,70,44,51
14411,64411,1,8,574,8,612,0
14412,64412,2,19,405,0,414,0
14413,64413,4,117,429,102,451,75
14414,64414,4,41,525,23,525,15
14415,64415,1,153,352,16,355,12
14416,64416,2,6,104,0,6,0
14417,64417,1,197,325,29,330,23
14418,64418,4,154,383,153,402,104
14419,64419,2,158,369,47,369,37
14420,64420,4,12,574,7,595,3
14421,64421,3,120,421,105,420,62
14422,64422,4,151,399,152,431,87
14423,64423,2,136,392,56,390,25
14424,64424,2,151,371,59,372,35
14425,64425,2,138,393,64,394,36
14426,64426,4,109,444,84,454,54
14427,64427,1,44,519,3,509,2
14428,64428,1,145,362,13,363,10
14429,64429,5,54,49,53,39,31
14430,64430,4,36,548,28,552,10
14431,64431,2,18,338,0,344,0
14432,64432,1,156,358,17,361,15
14433,64433,3,62,504,35,493,20
14434,64434,5,66,49,70,38,42
14435,64435,3,164,372,110,381,83
14436,64436,1,142,367,18,372,14
14437,64437,5,53,66,37,74,28
14438,64438,5,155,78,138,76,99
14439,64439,1,124,397,8,398,5
14440,64440,2,114,421,31,421,18
14441,64441,5,4,489,3,4,0
14442,64442,3,187,368,131,374,83
14443,64443,4,141,394,150,418,97
14444,64444,2,144,403,47,400,27
14445,64445,4,43,532,37,507,15
14446,64446,1,178,345,16,345,13
14447,64447,5,8,336,5,8,0
14448,64448,3,150,376,108,373,71
14449,64449,3,115,393,101,419,64
14450,64450,2,134,396,40,398,29
14451,64451,3,181,353,153,365,92
14452,64452,1,116,405,12,405,8
14453,64453,1,29,555,0,556,0
14454,64454,2,4,88,0,4,0
14455,64455,5,63,49,41,42,30
14456,64456,2,34,402,4,381,3
14457,64457,5,67,81,76,73,39
14458,64458,1,75,468,7,467,5
14459,64459,1,111,415,7,416,5
14460,64460,1,138,390,14,387,11
14461,64461,5,4,489,3,4,0
14462,64462,2,132,374,62,370,35
14463,64463,5,125,85,124,70,85
14464,64464,3,3,574,10,617,0
14465,64465,1,63,486,2,488,2
14466,64466,1,39,547,2,527,1
14467,64467,4,60,494,52,499,28
14468,64468,2,140,387,52,391,36
14469,64469,2,150,381,60,376,36
14470,64470,4,139,378,133,421,88
14471,64471,4,15,566,18,587,8
14472,64472,3,81,469,57,459,28
14473,64473,2,14,274,0,14,0
14474,64474,4,8,574,0,8,0
14475,64475,2,188,351,83,342,49
14476,64476,5,88,55,66,48,45
14477,64477,1,156,363,24,368,16
14478,64478,4,131,418,120,423,70
14479,64479,2,4,88,0,4,0
14480,64480,3,136,383,117,407,58
14481,64481,5,39,112,35,99,17
14482,64482,5,10,405,12,383,7
14483,64483,3,72,486,62,479,34
14484,64484,3,42,527,17,525,9
14485,64485,3,36,559,17,559,8
14486,64486,1,23,574,2,565,1
14487,64487,1,98,431,5,423,2
14488,64488,4,52,522,42,534,21
14489,64489,4,99,427,102,460,50
14490,64490,3,87,461,41,461,27
14491,64491,1,4,568,2,4,0
14492,64492,4,120,432,109,458,68
14493,64493,5,125,71,99,63,86
14494,64494,2,93,428,45,425,24
14495,64495,3,91,437,60,424,29
14496,64496,3,143,386,111,389,70
14497,64497,1,80,472,5,470,4
14498,64498,2,51,492,8,470,3
14499,64499,5,21,164,30,139,11
14500,64500,5,167,88,140,81,111
14501,64501,4,91,438,73,453,46
14502,64502,2,137,402,42,404,26
14503,64503,1,49,527,1,530,1
14504,64504,2,93,432,30,429,17
14505,64505,1,150,359,15,361,15
14506,64506,2,75,486,22,481,11
14507,64507,4,121,423,109,437,78
14508,64508,2,47,488,10,486,8
14509,64509,5,140,88,128,71,91
14510,64510,5,28,329,27,331,14
14511,64511,5,114,68,93,62,53
14512,64512,5,3,492,3,0,3
14513,64513,2,10,160,0,10,0
14514,64514,1,62,492,5,491,4
14515,64515,3,38,538,19,511,10
14516,64516,5,154,79,117,79,88
14517,64517,1,140,367,16,372,12
14518,64518,2,4,88,0,4,0
14519,64519,3,21,574,9,571,4
14520,64520,2,30,385,0,395,0
14521,64521,3,163,387,91,383,69
14522,64522,4,132,409,118,419,81
14523,64523,4,92,473,87,502,52
14524,64524,2,71,465,12,464,8
14525,64525,4,165,379,168,407,109
14526,64526,5,151,87,154,71,100
14527,64527,3,115,418,65,412,50
14528,64528,3,126,405,85,404,49
14529,64529,1,38,522,0,531,0
14530,64530,4,32,552,16,541,12
14531,64531,5,124,81,114,66,83
14532,64532,1,149,375,7,377,6
14533,64533,3,122,396,101,417,60
14534,64534,2,50,328,13,328,5
14535,64535,2,175,364,90,357,50
14536,64536,4,111,438,94,455,68
14537,64537,5,176,87,176,78,104
14538,64538,2,35,380,6,383,4
14539,64539,5,55,49,55,31,32
14540,64540,5,97,63,85,62,56
14541,64541,1,31,554,0,558,0
14542,64542,5,102,61,108,54,65
14543,64543,2,150,361,42,366,36
14544,64544,1,132,389,16,388,13
14545,64545,1,18,574,1,586,0
14546,64546,3,100,428,53,437,29
14547,64547,1,172,350,18,349,14
