,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors
12217,62217,5,143,79,126,78,99
12218,62218,2,20,242,1,240,0
12219,62219,4,12,589,16,12,0
12220,62220,5,109,70,96,74,71
12221,62221,5,136,82,119,85,94
12222,62222,4,15,581,2,15,0
12223,62223,5,122,67,102,72,68
12224,62224,1,181,327,35,327,29
12225,62225,4,169,378,167,392,107
12226,62226,1,134,394,15,392,15
12227,62227,2,58,454,8,452,5
12228,62228,1,135,390,13,390,12
12229,62229,2,92,445,29,441,18
12230,62230,1,136,380,13,380,10
12231,62231,1,198,331,28,335,19
12232,62232,4,42,517,22,474,7
12233,62233,1,157,349,22,349,18
12234,62234,1,6,612,0,612,0
12235,62235,5,94,59,88,72,52
12236,62236,5,174,85,162,83,122
12237,62237,4,146,394,138,401,92
12238,62238,3,62,511,27,481,20
12239,62239,2,93,445,23,441,17
12240,62240,2,112,414,46,413,25
12241,62241,5,8,348,3,8,0
12242,62242,2,43,437,3,429,2
12243,62243,1,158,356,22,354,12
12244,62244,3,14,594,5,541,2
12245,62245,3,116,445,64,438,36
12246,62246,3,127,420,87,419,53
12247,62247,2,135,383,56,377,34
12248,62248,5,104,72,106,75,66
12249,62249,5,140,73,113,81,88
12250,62250,5,122,76,95,76,78
12251,62251,3,135,401,110,399,75
12252,62252,5,93,65,93,78,66
12253,62253,2,139,416,42,410,24
12254,62254,3,9,601,1,601,1
12255,62255,1,3,616,0,616,0
12256,62256,3,4,617,0,4,0
12257,62257,5,8,335,3,8,0
12258,62258,2,108,412,33,409,18
12259,62259,3,8,603,0,603,0
12260,62260,4,113,419,98,422,67
12261,62261,1,177,339,33,342,25
12262,62262,4,156,391,153,374,101
12263,62263,4,88,477,80,443,41
12264,62264,2,106,436,31,430,26
12265,62265,2,18,230,1,230,1
12266,62266,3,115,405,80,405,59
12267,62267,4,41,523,21,461,8
12268,62268,3,48,521,38,474,21
12269,62269,4,95,457,74,440,57
12270,62270,1,77,486,16,490,8
12271,62271,4,117,412,107,418,74
12272,62272,4,85,473,71,443,44
12273,62273,2,130,377,56,375,43
12274,62274,4,61,507,69,452,33
12275,62275,4,180,374,174,369,143
12276,62276,2,121,393,49,394,28
12277,62277,1,189,327,36,333,30
12278,62278,1,87,455,6,450,4
12279,62279,2,112,404,39,405,27
12280,62280,1,194,338,25,341,20
12281,62281,3,83,481,34,459,19
12282,62282,1,181,331,40,333,32
12283,62283,3,153,390,109,383,78
12284,62284,2,89,457,18,454,4
12285,62285,3,34,541,6,492,5
12286,62286,4,11,589,2,11,0
12287,62287,5,189,100,156,96,117
12288,62288,3,69,473,34,450,26
12289,62289,5,70,47,70,66,37
12290,62290,5,84,55,44,57,39
12291,62291,5,10,315,3,10,0
12292,62292,1,162,352,24,353,23
12293,62293,1,143,356,11,354,9
12294,62294,2,52,479,8,467,2
12295,62295,2,75,453,30,448,11
12296,62296,4,57,521,52,467,24
12297,62297,4,34,562,26,495,16
12298,62298,5,11,291,20,301,0
12299,62299,3,154,390,118,390,77
12300,62300,4,111,414,88,415,58
12301,62301,5,76,47,62,66,40
12302,62302,2,92,445,20,442,15
12303,62303,1,163,349,28,348,20
12304,62304,2,49,371,11,374,8
12305,62305,5,97,68,110,66,59
12306,62306,3,192,373,153,376,94
12307,62307,3,108,415,63,415,40
12308,62308,4,132,400,98,397,73
12309,62309,5,3,493,3,0,3
12310,62310,1,141,378,20,379,19
12311,62311,3,8,608,0,8,0
12312,62312,5,119,80,105,82,61
12313,62313,2,125,380,45,371,29
12314,62314,1,53,522,2,522,2
12315,62315,2,6,107,0,6,0
12316,62316,5,96,66,76,81,61
12317,62317,1,6,607,0,6,0
12318,62318,3,120,426,74,416,38
12319,62319,3,149,377,101,368,63
12320,62320,2,152,392,67,385,36
12321,62321,5,4,490,3,4,0
12322,62322,2,84,445,25,446,8
12323,62323,5,78,53,54,60,40
12324,62324,4,10,592,6,510,5
12325,62325,5,125,71,106,73,83
12326,62326,3,59,519,24,476,15
12327,62327,5,3,493,3,0,3
12328,62328,1,74,471,6,467,3
12329,62329,2,69,496,17,485,8
12330,62330,1,75,487,5,479,3
12331,62331,5,114,76,105,82,71
12332,62332,1,177,342,23,337,19
12333,62333,5,7,449,3,7,0
12334,62334,4,4,615,0,4,0
12335,62335,1,119,411,9,410,7
12336,62336,3,171,373,142,362,74
12337,62337,2,145,393,64,389,41
12338,62338,3,158,386,108,381,62
12339,62339,3,10,600,5,541,3
12340,62340,2,78,441,24,441,14
12341,62341,1,123,400,12,396,9
12342,62342,5,120,78,105,75,79
12343,62343,4,175,385,160,385,96
12344,62344,1,50,526,4,519,2
12345,62345,1,149,355,17,352,15
12346,62346,3,71,466,42,460,22
12347,62347,2,158,361,55,359,41
12348,62348,5,62,105,64,114,39
12349,62349,5,105,61,81,74,55
12350,62350,4,46,506,22,482,15
12351,62351,3,60,510,44,480,23
12352,62352,5,107,64,107,78,71
12353,62353,2,189,353,82,349,59
12354,62354,5,94,64,75,84,46
12355,62355,5,160,89,151,89,118
12356,62356,5,16,397,14,401,6
12357,62357,1,8,609,0,609,0
12358,62358,5,121,75,117,79,71
12359,62359,5,4,490,3,4,0
12360,62360,5,7,404,8,411,0
12361,62361,1,151,364,24,361,20
12362,62362,5,29,235,35,253,16
12363,62363,3,131,409,100,405,69
12364,62364,2,37,276,7,276,2
12365,62365,4,146,406,111,404,77
12366,62366,1,144,382,22,381,14
12367,62367,2,91,454,34,449,13
12368,62368,5,92,65,74,83,57
12369,62369,3,46,532,24,502,6
12370,62370,4,135,408,126,397,82
12371,62371,5,150,81,128,87,99
12372,62372,3,32,558,11,504,8
12373,62373,5,46,70,55,78,25
12374,62374,4,4,615,0,4,0
12375,62375,2,73,458,20,455,11
12376,62376,1,4,612,0,4,0
12377,62377,5,140,81,122,81,90
12378,62378,5,120,71,109,76,88
12379,62379,3,107,409,69,406,41
12380,62380,4,17,589,10,489,5
12381,62381,3,149,391,101,389,72
12382,62382,2,38,453,4,446,2
12383,62383,5,61,42,53,59,38
12384,62384,1,154,368,12,369,9
12385,62385,3,34,554,11,509,7
12386,62386,2,2,77,0,77,0
12387,62387,1,74,462,6,462,5
12388,62388,5,11,327,9,12,3
12389,62389,3,35,553,0,553,0
12390,62390,3,6,608,0,6,0
12391,62391,5,150,78,136,76,104
12392,62392,1,164,351,25,354,21
12393,62393,2,104,414,44,411,24
12394,62394,3,60,499,24,478,12
12395,62395,5,70,46,59,60,39
12396,62396,5,55,81,49,91,20
12397,62397,1,8,609,0,609,0
12398,62398,5,139,74,102,88,80
12399,62399,2,115,397,51,399,29
12400,62400,4,19,576,13,484,7
12401,62401,5,113,63,112,80,65
12402,62402,5,118,73,100,75,81
12403,62403,3,121,402,76,407,53
12404,62404,1,62,498,0,498,0
12405,62405,5,15,375,12,380,6
12406,62406,5,107,68,68,72,61
12407,62407,2,117,410,49,404,29
12408,62408,3,108,428,62,418,38
12409,62409,1,172,343,21,343,16
12410,62410,3,105,429,64,428,36
12411,62411,1,19,580,0,580,0
12412,62412,5,136,74,115,79,70
12413,62413,5,118,79,117,80,98
12414,62414,5,45,72,31,80,24
12415,62415,5,16,300,14,312,3
12416,62416,4,116,408,97,398,66
12417,62417,5,175,91,170,99,110
12418,62418,4,165,383,165,384,100
12419,62419,1,100,423,6,426,5
12420,62420,3,132,414,90,406,60
12421,62421,1,6,607,0,6,0
12422,62422,5,154,82,161,84,107
12423,62423,4,15,582,3,504,1
12424,62424,2,157,351,77,349,55
12425,62425,5,3,493,3,493,2
12426,62426,4,160,384,164,393,105
12427,62427,2,73,474,10,472,4
12428,62428,4,82,448,77,427,53
12429,62429,2,27,373,3,371,2
12430,62430,1,112,406,11,406,6
12431,62431,1,48,522,4,502,3
12432,62432,2,97,445,40,446,18
12433,62433,5,131,82,116,79,84
12434,62434,4,53,503,41,462,29
12435,62435,1,153,355,16,356,15
12436,62436,2,7,181,0,7,0
12437,62437,5,140,80,124,83,90
12438,62438,3,7,609,0,609,0
12439,62439,1,32,549,3,530,1
12440,62440,5,40,144,32,160,15
12441,62441,2,139,389,72,385,43
12442,62442,5,99,75,77,70,61
12443,62443,2,125,391,48,390,28
12444,62444,4,141,404,130,400,84
12445,62445,4,38,521,14,457,10
12446,62446,2,4,89,0,4,0
12447,62447,5,103,65,85,83,59
12448,62448,1,28,555,0,555,0
12449,62449,4,94,457,59,426,36
12450,62450,5,26,261,40,268,16
12451,62451,3,51,507,20,479,12
12452,62452,2,89,461,35,450,18
12453,62453,2,138,395,41,391,29
12454,62454,2,103,423,22,420,15
12455,62455,2,19,273,0,273,0
12456,62456,4,55,503,40,470,24
12457,62457,3,162,370,125,367,74
12458,62458,1,15,583,0,583,0
12459,62459,3,74,476,38,459,25
12460,62460,1,181,348,25,345,22
12461,62461,2,34,523,6,512,4
12462,62462,3,141,375,114,381,68
12463,62463,3,141,378,125,386,76
12464,62464,5,44,73,55,84,21
12465,62465,3,123,426,67,417,40
12466,62466,3,93,446,45,445,24
12467,62467,2,153,379,70,380,46
12468,62468,3,123,432,72,431,41
12469,62469,3,58,515,28,479,13
12470,62470,2,18,262,0,262,0
12471,62471,3,152,398,112,400,62
12472,62472,4,115,411,101,416,66
12473,62473,3,36,555,16,504,11
12474,62474,4,138,411,111,413,80
12475,62475,2,44,427,9,419,4
12476,62476,1,198,324,39,322,35
12477,62477,5,80,60,89,69,49
12478,62478,4,47,521,27,467,18
12479,62479,4,119,431,126,436,66
12480,62480,5,120,78,156,82,94
12481,62481,1,3,616,0,616,0
12482,62482,2,106,422,46,412,24
12483,62483,5,152,85,138,85,98
12484,62484,4,142,406,126,390,83
12485,62485,2,37,369,4,363,1
12486,62486,2,132,380,69,374,38
12487,62487,1,22,581,0,581,0
12488,62488,5,11,323,0,11,0
12489,62489,2,18,240,0,240,0
12490,62490,1,180,340,33,339,27
12491,62491,5,33,260,26,261,19
12492,62492,4,133,405,135,406,95
12493,62493,4,58,480,42,455,22
12494,62494,2,148,386,66,384,38
12495,62495,3,165,365,136,372,94
12496,62496,4,6,605,0,6,0
12497,62497,4,138,393,118,399,85
12498,62498,3,118,433,62,429,43
12499,62499,4,93,447,85,433,53
12500,62500,2,15,159,2,159,2
12501,62501,1,135,381,7,382,5
12502,62502,3,114,399,75,401,55
12503,62503,5,65,37,47,60,39
12504,62504,2,3,85,0,85,0
12505,62505,2,151,385,52,382,33
12506,62506,5,129,92,144,89,97
12507,62507,1,13,586,0,586,0
12508,62508,5,145,75,141,89,101
12509,62509,3,45,533,10,498,8
12510,62510,1,106,433,3,428,1
12511,62511,2,4,89,0,4,0
12512,62512,5,117,68,101,75,63
12513,62513,2,104,414,41,415,22
12514,62514,2,91,456,33,443,14
12515,62515,5,26,283,30,299,14
12516,62516,1,154,354,14,351,13
12517,62517,1,4,612,0,4,0
12518,62518,4,98,450,75,428,63
12519,62519,4,70,478,57,456,31
12520,62520,3,162,370,127,378,76
12521,62521,5,108,80,118,70,80
12522,62522,2,151,366,69,367,31
12523,62523,1,157,368,24,367,21
12524,62524,3,9,599,0,599,0
12525,62525,1,158,360,15,359,11
12526,62526,2,24,375,3,371,2
12527,62527,3,161,367,116,361,74
12528,62528,1,57,504,4,499,3
12529,62529,1,36,540,0,540,0
12530,62530,2,85,461,17,454,13
12531,62531,2,163,353,76,352,51
12532,62532,3,46,546,8,546,8
12533,62533,4,166,397,147,392,118
12534,62534,1,43,534,0,534,0
12535,62535,3,138,407,81,402,60
12536,62536,3,22,572,11,492,6
12537,62537,2,96,429,24,426,12
12538,62538,2,67,477,10,466,6
12539,62539,5,125,79,135,88,80
12540,62540,3,8,609,0,8,0
12541,62541,5,178,99,164,100,113
12542,62542,2,119,419,39,414,22
12543,62543,3,97,471,60,455,42
12544,62544,1,78,448,3,446,1
12545,62545,2,141,373,78,369,41
12546,62546,3,4,617,0,4,0
12547,62547,1,133,387,16,385,13
12548,62548,5,134,75,132,86,83
12549,62549,1,90,455,7,457,6
12550,62550,5,155,88,127,87,103
12551,62551,5,56,105,46,114,29
12552,62552,2,99,425,35,426,16
12553,62553,4,26,555,24,488,6
12554,62554,1,23,572,0,572,0
12555,62555,5,137,84,131,81,92
12556,62556,2,76,438,16,429,11
12557,62557,3,23,583,3,583,3
12558,62558,5,166,95,155,86,117
12559,62559,4,93,449,102,440,66
12560,62560,3,155,378,124,375,78
12561,62561,4,24,571,6,491,2
12562,62562,1,156,353,18,354,13
12563,62563,3,65,488,49,470,26
12564,62564,4,73,455,39,437,19
12565,62565,4,81,465,59,445,34
12566,62566,2,142,377,58,368,35
12567,62567,5,120,77,121,72,82
12568,62568,4,18,577,10,497,5
12569,62569,5,40,77,29,92,13
12570,62570,3,101,442,66,434,38
12571,62571,5,15,213,8,223,2
12572,62572,4,32,559,19,490,13
12573,62573,2,92,436,41,440,23
12574,62574,1,58,500,3,496,2
12575,62575,3,136,398,109,397,69
12576,62576,4,133,393,117,397,78
12577,62577,2,4,89,0,4,0
12578,62578,5,130,79,117,83,84
12579,62579,3,56,518,31,493,18
12580,62580,2,5,102,0,5,0
12581,62581,1,32,554,1,554,1
12582,62582,4,6,602,8,6,0
12583,62583,3,11,604,0,11,0
12584,62584,2,32,321,5,321,4
12585,62585,1,43,525,2,511,0
12586,62586,3,114,423,84,421,52
12587,62587,5,16,398,13,405,3
12588,62588,4,34,536,16,475,12
12589,62589,3,52,509,21,479,17
12590,62590,4,58,510,50,469,29
12591,62591,2,165,364,79,356,50
12592,62592,3,50,535,7,494,5
12593,62593,4,23,574,22,495,8
12594,62594,3,11,597,2,597,2
12595,62595,3,22,582,4,582,4
12596,62596,5,91,68,98,67,72
12597,62597,1,159,370,24,368,18
12598,62598,2,132,388,74,393,45
12599,62599,3,155,376,116,372,72
12600,62600,4,93,450,80,428,50
12601,62601,2,135,387,59,381,37
12602,62602,2,135,382,68,375,44
12603,62603,3,180,369,124,366,80
12604,62604,2,29,433,8,425,6
12605,62605,5,4,476,4,4,0
12606,62606,5,93,62,80,76,53
12607,62607,1,110,409,10,404,6
12608,62608,3,10,601,0,10,0
12609,62609,2,122,384,55,381,37
12610,62610,1,97,418,8,421,4
12611,62611,3,124,410,81,409,51
12612,62612,1,88,476,6,472,5
12613,62613,2,47,444,10,436,5
12614,62614,2,156,369,72,359,43
12615,62615,2,86,428,38,428,20
12616,62616,1,74,475,5,470,4
12617,62617,3,26,563,8,524,4
12618,62618,2,137,369,55,370,33
12619,62619,3,22,576,7,520,4
12620,62620,4,128,405,126,413,82
12621,62621,3,131,397,97,388,68
12622,62622,5,86,60,65,67,46
12623,62623,1,58,495,3,494,2
12624,62624,4,137,413,142,401,93
12625,62625,4,140,410,135,408,69
12626,62626,1,30,562,2,551,1
12627,62627,5,108,65,93,70,73
12628,62628,1,100,422,8,421,7
12629,62629,3,128,403,112,401,52
12630,62630,5,151,85,142,81,87
12631,62631,2,104,426,36,421,23
12632,62632,5,19,210,12,218,6
12633,62633,3,10,593,6,544,2
12634,62634,1,72,480,7,473,4
12635,62635,4,4,615,0,4,0
12636,62636,3,132,412,94,406,55
12637,62637,2,137,366,60,363,31
12638,62638,5,134,80,129,79,92
12639,62639,5,167,95,140,90,112
12640,62640,3,79,477,46,457,31
12641,62641,5,52,38,38,53,20
12642,62642,3,164,378,131,385,72
12643,62643,5,29,112,42,126,16
12644,62644,3,4,617,0,4,0
12645,62645,2,21,267,0,267,0
12646,62646,5,26,246,26,257,17
12647,62647,3,7,608,0,608,0
12648,62648,2,21,278,0,278,0
12649,62649,5,154,86,166,81,115
12650,62650,2,162,353,75,351,44
12651,62651,3,104,418,74,425,48
12652,62652,3,180,362,128,353,79
12653,62653,5,137,86,110,89,73
12654,62654,1,16,578,0,578,0
12655,62655,5,130,79,120,85,81
12656,62656,1,165,360,23,357,14
12657,62657,1,84,461,4,457,2
12658,62658,1,80,455,3,455,2
12659,62659,3,141,384,106,374,62
12660,62660,1,172,350,28,349,22
12661,62661,1,12,591,0,12,0
12662,62662,2,92,452,20,444,12
12663,62663,5,43,34,27,47,18
12664,62664,5,161,96,171,93,118
12665,62665,2,134,399,43,398,27
12666,62666,2,145,376,59,372,34
12667,62667,4,92,469,65,444,45
12668,62668,5,107,62,80,72,52
12669,62669,1,193,339,28,339,19
12670,62670,4,153,406,123,407,94
12671,62671,3,126,395,94,392,58
12672,62672,5,176,105,177,101,142
12673,62673,1,122,391,14,387,13
12674,62674,1,131,391,15,383,10
12675,62675,2,27,394,1,394,1
12676,62676,2,152,358,63,355,40
12677,62677,4,146,383,151,399,95
12678,62678,3,128,401,91,403,62
12679,62679,2,162,369,68,368,40
12680,62680,2,50,494,4,493,3
12681,62681,3,163,362,140,364,76
12682,62682,2,106,427,45,422,16
12683,62683,4,77,475,59,452,30
12684,62684,3,119,416,80,415,47
12685,62685,1,20,571,0,571,0
12686,62686,3,113,431,75,428,51
12687,62687,3,96,422,59,420,35
12688,62688,2,153,376,51,379,33
12689,62689,2,8,103,0,103,0
12690,62690,3,179,351,164,355,95
12691,62691,3,56,519,20,487,10
12692,62692,4,138,416,122,411,82
12693,62693,5,159,82,139,93,97
12694,62694,1,7,601,0,7,0
12695,62695,5,134,85,125,78,87
12696,62696,1,72,466,1,470,0
12697,62697,3,16,592,4,539,0
12698,62698,2,105,424,21,416,16
12699,62699,5,135,81,116,81,86
12700,62700,1,112,417,4,417,4
12701,62701,2,150,376,58,374,38
12702,62702,2,24,379,0,379,0
12703,62703,2,170,351,82,344,54
12704,62704,1,181,335,26,335,23
12705,62705,1,117,408,6,404,5
12706,62706,2,19,164,4,165,3
12707,62707,4,118,409,105,410,70
12708,62708,2,56,439,17,435,10
12709,62709,1,3,612,0,612,0
12710,62710,3,165,374,119,378,83
12711,62711,3,138,399,98,403,63
12712,62712,4,46,506,32,467,13
12713,62713,1,96,451,13,445,8
12714,62714,4,102,445,92,433,53
12715,62715,2,107,430,23,427,10
12716,62716,4,82,449,70,432,36
12717,62717,3,69,461,49,460,22
12718,62718,3,115,426,81,412,44
12719,62719,5,18,354,20,355,3
12720,62720,4,45,524,52,465,22
12721,62721,1,72,495,3,495,3
12722,62722,1,118,425,8,424,7
12723,62723,2,106,415,43,418,22
12724,62724,2,3,86,0,3,0
12725,62725,5,73,56,55,66,32
12726,62726,3,39,548,8,493,3
12727,62727,4,5,609,0,5,0
12728,62728,1,39,538,1,538,1
12729,62729,1,132,393,11,392,9
12730,62730,1,193,323,36,327,25
12731,62731,5,133,78,117,74,80
12732,62732,5,136,72,132,89,88
12733,62733,1,110,423,6,424,5
12734,62734,5,119,74,93,80,74
12735,62735,3,81,474,44,461,31
12736,62736,3,16,585,10,510,3
12737,62737,2,98,438,36,437,26
12738,62738,5,133,84,121,87,95
12739,62739,2,83,452,21,446,14
12740,62740,2,142,396,45,389,25
12741,62741,3,122,414,85,409,55
12742,62742,2,32,311,0,311,0
12743,62743,4,156,392,141,404,104
12744,62744,2,142,383,49,383,29
12745,62745,2,143,380,54,378,38
12746,62746,3,92,459,74,424,36
12747,62747,4,92,442,80,430,51
12748,62748,1,63,497,4,492,3
12749,62749,1,153,352,21,353,19
12750,62750,5,35,95,31,113,17
12751,62751,1,160,370,23,371,19
12752,62752,2,12,125,0,125,0
12753,62753,5,58,44,56,54,34
12754,62754,1,9,598,0,598,0
12755,62755,2,142,395,50,385,34
12756,62756,2,128,382,61,380,31
12757,62757,2,39,365,7,356,5
12758,62758,4,52,497,44,468,23
12759,62759,5,12,291,21,12,0
12760,62760,1,3,612,0,612,0
12761,62761,2,48,397,8,393,6
12762,62762,3,121,429,80,425,63
12763,62763,4,124,408,121,415,64
12764,62764,1,156,356,15,352,12
12765,62765,3,36,555,12,493,10
12766,62766,1,26,569,1,569,1
12767,62767,4,81,485,55,455,37
12768,62768,2,191,342,92,346,60
12769,62769,4,4,615,0,4,0
12770,62770,2,84,454,19,455,14
12771,62771,4,76,451,70,432,36
12772,62772,5,12,372,18,375,9
12773,62773,5,137,75,120,70,88
12774,62774,1,175,338,22,337,21
12775,62775,5,130,85,132,84,85
12776,62776,2,4,89,0,4,0
12777,62777,5,18,231,41,244,3
12778,62778,2,114,391,43,390,22
12779,62779,2,99,446,36,437,24
12780,62780,2,176,340,73,336,52
12781,62781,1,164,342,30,341,22
12782,62782,4,122,407,140,403,76
12783,62783,3,21,576,3,576,3
12784,62784,5,42,123,32,134,25
12785,62785,3,124,411,86,417,53
12786,62786,5,12,393,19,402,7
12787,62787,4,117,403,144,414,76
12788,62788,4,61,486,39,454,27
12789,62789,1,136,385,20,386,17
12790,62790,3,92,456,60,442,39
12791,62791,4,118,418,99,418,72
12792,62792,2,148,375,69,371,42
12793,62793,2,66,483,6,483,6
12794,62794,5,123,70,105,72,75
12795,62795,2,101,441,17,434,10
12796,62796,5,112,71,101,75,73
12797,62797,5,145,85,124,80,96
12798,62798,4,145,402,143,401,83
12799,62799,2,31,304,8,299,4
12800,62800,5,170,91,158,91,110
12801,62801,3,20,576,4,525,1
12802,62802,5,89,61,65,72,50
12803,62803,5,156,84,160,90,107
12804,62804,4,52,501,50,456,27
12805,62805,4,114,410,127,420,71
12806,62806,4,29,548,12,489,7
12807,62807,4,72,484,70,447,44
12808,62808,1,18,580,0,580,0
12809,62809,5,146,86,136,86,96
12810,62810,1,154,354,15,354,11
12811,62811,5,120,78,117,83,84
12812,62812,4,36,543,27,468,14
12813,62813,3,174,379,108,372,71
12814,62814,2,152,365,71,362,43
12815,62815,1,107,406,7,402,3
12816,62816,5,122,82,111,86,85
12817,62817,3,53,502,29,493,15
12818,62818,5,4,490,3,4,0
12819,62819,2,66,469,11,463,6
12820,62820,1,86,443,3,436,1
12821,62821,2,18,335,4,330,3
12822,62822,1,132,375,7,377,6
12823,62823,4,59,497,54,459,33
12824,62824,4,69,492,44,448,25
12825,62825,5,4,490,3,4,0
12826,62826,5,9,343,6,9,0
12827,62827,3,80,462,46,441,26
12828,62828,3,190,364,152,370,103
12829,62829,3,129,373,93,381,57
12830,62830,2,157,389,69,381,44
12831,62831,5,98,57,87,81,55
12832,62832,1,75,445,2,443,1
12833,62833,5,132,75,122,86,98
12834,62834,1,94,433,5,426,3
12835,62835,1,17,578,0,578,0
12836,62836,4,92,453,68,433,42
12837,62837,4,88,446,61,445,34
12838,62838,2,148,388,54,388,31
12839,62839,2,5,106,0,106,0
12840,62840,4,135,421,118,398,76
12841,62841,5,69,47,46,51,41
12842,62842,4,44,523,10,523,10
12843,62843,2,137,386,49,389,33
12844,62844,1,39,540,2,540,2
12845,62845,1,147,362,12,364,10
12846,62846,3,44,532,18,490,13
12847,62847,1,130,397,13,391,12
12848,62848,4,146,396,164,399,103
12849,62849,1,29,566,1,557,0
12850,62850,4,95,451,99,437,59
12851,62851,2,31,443,0,443,0
12852,62852,5,134,80,123,83,89
12853,62853,2,145,388,45,389,30
12854,62854,3,90,432,64,427,43
12855,62855,5,131,83,118,84,80
12856,62856,5,154,86,154,92,114
12857,62857,5,143,80,135,83,93
12858,62858,2,155,371,67,374,34
12859,62859,5,175,98,151,94,116
12860,62860,2,113,428,46,425,22
12861,62861,5,46,50,42,62,28
12862,62862,4,12,587,6,501,5
12863,62863,5,101,63,99,83,66
12864,62864,4,72,474,69,443,41
12865,62865,3,157,388,102,386,62
12866,62866,2,32,487,0,487,0
12867,62867,2,26,303,1,303,1
12868,62868,4,155,390,152,394,109
12869,62869,2,159,387,69,377,47
12870,62870,4,93,444,89,440,54
12871,62871,4,4,609,4,4,0
12872,62872,1,167,360,27,358,20
12873,62873,4,112,425,104,409,64
12874,62874,5,147,77,120,83,104
12875,62875,3,168,382,125,370,80
12876,62876,3,119,403,76,406,54
12877,62877,1,158,355,22,360,18
12878,62878,2,49,470,9,463,3
12879,62879,1,7,601,0,7,0
12880,62880,5,6,459,3,6,0
12881,62881,2,129,398,43,402,34
12882,62882,3,18,575,2,500,0
12883,62883,5,105,65,88,78,68
12884,62884,4,135,400,157,397,80
12885,62885,1,145,371,13,370,7
12886,62886,1,26,551,0,551,0
12887,62887,5,16,176,18,190,5
12888,62888,1,65,488,1,488,1
12889,62889,1,118,386,11,387,8
12890,62890,2,138,381,67,378,38
12891,62891,5,21,260,20,268,11
12892,62892,4,145,385,138,406,96
12893,62893,4,18,580,4,497,2
12894,62894,5,90,51,85,79,61
12895,62895,3,151,382,118,381,66
12896,62896,5,110,75,106,87,82
12897,62897,5,145,87,151,80,90
12898,62898,3,109,403,97,403,60
12899,62899,3,31,548,17,500,13
12900,62900,4,44,504,34,457,24
12901,62901,1,42,539,0,539,0
12902,62902,3,153,394,112,387,71
12903,62903,4,122,424,90,418,69
12904,62904,5,3,494,5,495,0
12905,62905,1,133,368,12,368,8
12906,62906,2,64,491,12,483,8
12907,62907,4,87,456,75,440,45
12908,62908,4,4,615,0,4,0
12909,62909,1,159,344,25,344,19
12910,62910,3,121,432,77,423,48
12911,62911,2,129,399,42,395,31
12912,62912,1,183,347,31,341,22
12913,62913,1,171,336,26,337,23
12914,62914,4,133,410,108,402,67
12915,62915,5,52,136,46,149,32
12916,62916,1,106,444,7,440,6
12917,62917,4,141,395,134,386,89
12918,62918,5,129,75,122,83,82
12919,62919,4,128,408,145,416,72
12920,62920,5,134,88,146,84,94
12921,62921,2,111,403,46,399,32
12922,62922,5,58,43,59,52,39
12923,62923,3,156,375,121,377,72
12924,62924,5,3,494,5,495,0
12925,62925,2,186,355,92,351,53
12926,62926,4,18,592,16,493,7
12927,62927,1,179,336,29,333,19
12928,62928,3,62,501,21,477,15
12929,62929,1,99,450,6,447,4
12930,62930,3,124,409,71,408,57
12931,62931,2,159,363,72,355,49
12932,62932,5,17,255,21,251,8
12933,62933,1,4,612,0,4,0
12934,62934,3,46,519,13,489,8
12935,62935,1,150,370,24,365,18
12936,62936,3,20,575,8,504,4
12937,62937,5,69,51,54,70,36
12938,62938,3,41,538,11,538,11
12939,62939,3,35,535,11,500,5
12940,62940,5,80,53,51,69,34
12941,62941,5,91,58,84,64,56
12942,62942,3,146,384,100,377,60
12943,62943,4,8,605,0,8,0
12944,62944,2,132,412,36,410,26
12945,62945,1,3,616,0,616,0
12946,62946,2,152,375,69,373,48
12947,62947,1,179,335,26,333,22
12948,62948,1,175,333,33,332,23
12949,62949,4,105,425,80,422,52
12950,62950,1,127,415,17,412,13
12951,62951,4,114,428,123,423,70
12952,62952,3,136,398,106,389,50
12953,62953,3,88,477,61,465,36
12954,62954,4,89,444,94,425,57
12955,62955,2,149,361,66,363,42
12956,62956,3,110,407,86,410,48
12957,62957,4,41,528,38,480,20
12958,62958,4,138,407,131,406,100
12959,62959,2,174,352,76,350,47
12960,62960,4,7,612,0,7,0
12961,62961,4,10,592,15,494,3
12962,62962,4,136,411,106,410,84
12963,62963,4,113,418,117,410,59
12964,62964,1,43,519,0,519,0
12965,62965,2,72,476,13,462,11
12966,62966,2,70,469,28,464,12
12967,62967,1,129,375,16,377,11
12968,62968,3,81,463,56,449,35
12969,62969,5,108,77,97,84,67
12970,62970,5,99,70,110,73,73
12971,62971,3,127,427,89,414,60
12972,62972,1,148,344,20,339,14
12973,62973,5,145,78,136,76,107
12974,62974,4,137,401,132,403,80
12975,62975,3,24,578,4,578,4
12976,62976,5,12,414,20,429,3
12977,62977,2,6,107,0,6,0
12978,62978,5,110,66,102,76,66
12979,62979,1,147,391,19,385,17
12980,62980,1,6,607,0,6,0
12981,62981,5,147,84,137,86,95
12982,62982,3,151,390,102,385,73
12983,62983,2,41,361,8,355,3
12984,62984,2,15,249,1,249,1
12985,62985,2,3,86,0,3,0
12986,62986,3,19,581,2,581,2
12987,62987,3,85,472,41,443,21
12988,62988,4,47,510,58,465,26
12989,62989,3,39,539,27,509,10
12990,62990,3,132,387,113,398,79
12991,62991,2,85,458,23,455,15
